-0.172382	 9.864104	-0.316034
-0.019154	 9.806643	-0.383072
-0.220266	 9.959872	-0.153229
-0.086191	 10.055640	-0.450110
-0.162806	 9.931142	-0.306458
-0.047884	 9.911988	-0.210690
-0.057461	 9.883258	-0.287304
 0.057461	 9.892834	-0.268150
-0.038307	 9.931142	-0.296881
-0.038307	 9.806643	-0.296881
-0.019154	 9.797066	-0.239420
-0.047884	 9.883258	-0.277727
-0.009577	 9.806643	-0.277727
-0.105345	 9.902411	-0.335188
-0.009577	 9.969449	-0.344765
-0.134075	 9.825797	-0.440533
-0.009577	 10.017333	-0.220266
-0.067038	 9.844950	-0.306458
-0.047884	 9.873681	-0.296881
 0.086191	 9.979026	-0.306458
-0.019154	 9.548070	-0.344765
-0.105345	 9.825797	-0.833182
 0.047884	 9.940718	-0.028730
-0.057461	 10.036486	-0.268150
-0.028730	 9.969449	-0.258574
-0.086191	 9.902411	-0.306458
-0.038307	 9.806643	-0.363918
 0.028730	 9.911988	-0.335188
-0.124498	 9.969449	-0.191536
-0.047884	 9.873681	-0.296881
-0.028730	 9.940718	-0.354342
 0.095768	 9.825797	-0.210690
-0.009577	 9.854527	-0.536301
-0.038307	 9.557646	-0.306458
-0.038307	 9.854527	-0.488417
 0.153229	 9.864104	-0.306458
-0.019154	 9.969449	-0.354342
-0.076614	 9.653414	-0.287304
-0.047884	 9.921565	-0.306458
-0.009577	 10.113101	-0.392649
-0.095768	 9.892834	-0.325611
-0.067038	 9.864104	-0.450110
 0.047884	 9.873681	-0.354342
-0.067038	 9.979026	-0.392649
-0.076614	 10.026910	-0.268150
 0.086191	 9.940718	-0.258574
-0.067038	 10.055640	-0.383072
-0.095768	 9.959872	-0.296881
 0.172382	 9.931142	-0.306458
-0.009577	 9.931142	-0.268150
-0.057461	 9.931142	-0.086191
-0.038307	 9.902411	-0.258574
-0.076614	 9.969449	 0.000000
-0.124498	 9.873681	-0.306458
-0.009577	 9.950295	-0.459686
-0.028730	 10.113101	-0.268150
-0.067038	 9.998179	-0.306458
-0.095768	 9.911988	-0.248997
 0.057461	 9.940718	-0.210690
-0.009577	 10.065217	-0.430956
-0.067038	 9.902411	-0.210690
 0.172382	 9.950295	-0.277727
-0.067038	 9.959872	-0.354342
-0.047884	 9.854527	 0.038307
-0.057461	 9.892834	-0.383072
-0.009577	 9.806643	-0.296881
-0.028730	 10.036486	-0.316034
-0.028730	 9.940718	-0.316034
-0.124498	 9.911988	-0.325611
-0.019154	 9.873681	-0.430956
-0.162806	 9.883258	-0.162806
-0.124498	 9.921565	-0.459686
-0.009577	 10.093947	-0.258574
-0.067038	 9.844950	-0.526724
 0.047884	 9.892834	-0.383072
 0.057461	 10.189715	-0.363918
-0.028730	 9.892834	-0.229843
-0.038307	 9.911988	-0.124498
-0.076614	 9.701298	-0.287304
-0.067038	 9.892834	-0.306458
-0.086191	 9.864104	-0.354342
 0.038307	 9.921565	-0.239420
-0.009577	 9.864104	-0.277727
-0.162806	 9.892834	-0.363918
-0.019154	 9.835374	-0.316034
-0.047884	 9.662991	-0.277727
-0.028730	 9.892834	-0.756567
-0.009577	 9.931142	-0.354342
-0.019154	 9.806643	-0.268150
-0.009577	 9.873681	-0.402226
-0.028730	 10.007756	-0.335188
-0.047884	 10.113101	-0.335188
-0.095768	 9.892834	-0.248997
-0.067038	 9.998179	-0.306458
-0.162806	 9.959872	-0.229843
-0.057461	 9.816220	-0.153229
-0.067038	 9.921565	-0.469263
-0.076614	 9.940718	-0.296881
-0.019154	 9.797066	-0.296881
-0.076614	 9.844950	-0.316034
-0.019154	 9.873681	-0.248997
-0.067038	 9.806643	-0.392649
-0.028730	 9.931142	-0.201113
-0.143652	 9.911988	-0.287304
-0.124498	 9.892834	-0.268150
-0.047884	 9.911988	-0.287304
-0.019154	 9.892834	-0.268150
-0.047884	 9.959872	-0.402226
-0.124498	 9.969449	-0.277727
-0.086191	 9.902411	-0.325611
-0.047884	 9.902411	-0.258574
-0.057461	 9.940718	-0.268150
-0.009577	 9.806643	 0.306458
 0.086191	 9.864104	-0.306458
-0.009577	 10.007756	-0.277727
-0.067038	 9.921565	-0.210690
-0.019154	 9.940718	-0.239420
-0.057461	 9.931142	-0.373495
-0.076614	 9.854527	-0.373495
-0.009577	 9.854527	-0.373495
-0.009577	 9.959872	-0.373495
-0.105345	 10.036486	-0.325611
-0.057461	 9.931142	-0.181959
-0.009577	 9.873681	-0.335188
-0.057461	 9.777913	-0.296881
-0.114922	 9.892834	-0.248997
-0.095768	 9.959872	-0.402226
-0.067038	 9.959872	-0.287304
-0.114922	 9.835374	-0.258574
 0.019154	 9.902411	-0.277727
-0.038307	 9.940718	-0.258574
-0.067038	 9.806643	-0.363918
-0.162806	 9.883258	-0.373495
-0.028730	 9.940718	-0.220266
-0.067038	 9.911988	-0.392649
-0.047884	 9.988602	-0.210690
 0.038307	 9.950295	-0.325611
-0.038307	 10.113101	-0.316034
-0.057461	 9.854527	-0.248997
 0.153229	 9.892834	-0.248997
-0.009577	 9.988602	-0.363918
-0.162806	 9.873681	-0.306458
 0.009577	 9.892834	-0.229843
-0.143652	 9.959872	-0.306458
 0.019154	 9.959872	-0.153229
-0.095768	 9.892834	-0.296881
-0.363918	 9.844950	-0.172382
 0.038307	 10.122678	-0.306458
-0.019154	 9.854527	 0.000000
-0.019154	 9.854527	-0.268150
-0.067038	 9.595954	-0.181959
-0.153229	 9.873681	-0.287304
 0.047884	 9.911988	-0.277727
-0.028730	 9.959872	-0.248997
-0.095768	 9.940718	-0.383072
-0.086191	 9.902411	-0.296881
 0.019154	 9.931142	-0.229843
-0.047884	 9.892834	-0.201113
-0.162806	 9.816220	-0.430956
-0.105345	 9.854527	-0.201113
 0.019154	 9.548070	-0.373495
-0.028730	 9.940718	-0.210690
-0.105345	 9.844950	-0.210690
-0.028730	 9.797066	-0.344765
-0.009577	 9.854527	-0.335188
-0.124498	 9.902411	-0.450110
-0.095768	 9.806643	-0.210690
-0.057461	 9.730029	-0.316034
 0.057461	 9.873681	-0.325611
-0.067038	 9.950295	-0.277727
 0.009577	 9.864104	-0.210690
-0.114922	 9.969449	-0.679953
-0.210690	 9.969449	-0.229843
-0.019154	 9.797066	-0.316034
-0.095768	 9.816220	-0.565031
-0.009577	 10.017333	-0.239420
-0.009577	 9.998179	-0.402226
-0.105345	 9.892834	-0.105345
-0.076614	 9.902411	-0.296881
-0.019154	 9.883258	-0.287304
-0.019154	 9.931142	-0.469263
-0.134075	 9.959872	-0.191536
-0.028730	 9.931142	-0.248997
-0.114922	 9.883258	-0.325611
-0.143652	 9.873681	-0.067038
-0.201113	 9.892834	-0.277727
-0.095768	 9.854527	-0.411802
-0.114922	 9.854527	-0.565031
-0.086191	 9.911988	-0.277727
-0.019154	 9.854527	-0.239420
-0.076614	 9.892834	-0.316034
-0.162806	 9.950295	-0.306458
-0.009577	 9.950295	-0.172382
-0.067038	 9.892834	-0.306458
-0.076614	 9.902411	-0.134075
-0.047884	 9.816220	-0.201113
-0.057461	 9.931142	-0.325611
-0.086191	 9.902411	-0.325611
-0.057461	 9.873681	-0.210690
-0.086191	 9.605530	-0.335188
-0.009577	 10.017333	-0.153229
-0.047884	 9.883258	-0.507570
-0.114922	 9.959872	-0.239420
-0.047884	 9.998179	-0.344765
-0.038307	 9.854527	-0.258574
-0.095768	 9.892834	-0.316034
-0.019154	 9.816220	-0.296881
-0.019154	 9.950295	-0.325611
-0.019154	 9.988602	-0.296881
-0.095768	 9.969449	-0.277727
-0.057461	 10.026910	-0.335188
-0.009577	 9.883258	-0.239420
-0.047884	 9.662991	-0.402226
 0.067038	 9.835374	-0.440533
-0.028730	 9.911988	-0.229843
-0.095768	 9.902411	-0.258574
-0.028730	 9.902411	-0.325611
-0.086191	 9.931142	-0.383072
-0.028730	 9.979026	-0.325611
-0.057461	 9.902411	-0.210690
 0.009577	 9.940718	-0.373495
-0.009577	 9.950295	-0.287304
-0.076614	 9.797066	-0.028730
-0.124498	 9.883258	-0.277727
-0.105345	 9.959872	-0.306458
-0.009577	 9.873681	-0.430956
-0.028730	 9.883258	-0.268150
-0.009577	 9.883258	-0.335188
-0.028730	 9.902411	-0.296881
-0.038307	 9.816220	-0.105345
-0.143652	 9.921565	-0.335188
-0.047884	 9.931142	-0.201113
-0.028730	 9.950295	-0.392649
-0.201113	 9.950295	-0.383072
-0.009577	 9.921565	-0.296881
-0.009577	 9.844950	-0.076614
-0.114922	 9.873681	-0.239420
-0.057461	 9.940718	-0.229843
-0.057461	 9.758759	-0.335188
-0.019154	 9.950295	-0.459686
 0.067038	 9.892834	-0.344765
 0.047884	 9.902411	 0.306458
-0.095768	 9.854527	-0.086191
-0.019154	 9.988602	-0.287304
-0.095768	 9.959872	-0.383072
-0.047884	 9.864104	-0.268150
-0.105345	 10.007756	-0.258574
-0.019154	 10.084370	-0.287304
-0.019154	 9.797066	-0.258574
-0.105345	 9.921565	-0.296881
-0.497994	 9.835374	-0.210690
-0.009577	 9.892834	-0.153229
-0.067038	 9.854527	-0.497994
 0.172382	 9.959872	-0.325611
-0.009577	 9.797066	-0.325611
-0.057461	 9.979026	-0.363918
 0.105345	 9.768336	-0.086191
-0.009577	 9.911988	-0.440533
-0.067038	 9.969449	-0.622492
 0.028730	 9.931142	-0.392649
-0.105345	 9.873681	-0.306458
-0.057461	 9.959872	-0.306458
-0.067038	 9.921565	 0.038307
-0.105345	 9.950295	-0.277727
-0.009577	 9.758759	-0.296881
-0.009577	 9.854527	-0.296881
-0.038307	 9.854527	-0.383072
-0.009577	 9.883258	-0.258574
-0.038307	 9.950295	-0.277727
-0.019154	 9.959872	-0.210690
-0.047884	 9.883258	-0.402226
-0.009577	 9.806643	-0.095768
-0.162806	 9.854527	-0.296881
-0.038307	 9.864104	-0.430956
-0.047884	 10.007756	-0.067038
-0.124498	 9.835374	-0.344765
-0.210690	 9.911988	-0.229843
-0.028730	 10.285483	-0.354342
-0.086191	 9.892834	-0.373495
-0.469263	 9.921565	-0.335188
-0.009577	 10.046063	-0.210690
-0.047884	 9.892834	-0.172382
-0.095768	 9.835374	-0.162806
-0.076614	 9.959872	-0.277727
-0.086191	 9.892834	-0.210690
-0.239420	 9.864104	-0.450110
-0.028730	 9.921565	-0.134075
-0.009577	 9.873681	-0.287304
-0.028730	 9.902411	-0.229843
-0.316034	 9.959872	-0.248997
-0.057461	 10.084370	-0.229843
-0.086191	 9.969449	-0.277727
-0.488417	 9.959872	-0.363918
-0.105345	 9.902411	-0.229843
-0.134075	 9.854527	-0.296881
-0.105345	 9.854527	-0.344765
-0.057461	 9.873681	-0.239420
-0.047884	 10.007756	-0.325611
-0.162806	 9.911988	-0.287304
-0.057461	 9.816220	-0.306458
-0.047884	 9.806643	-0.239420
-0.038307	 9.816220	-0.411802
 0.019154	 9.950295	-0.229843
-0.028730	 9.825797	-0.316034
-0.009577	 9.911988	-0.325611
 0.392649	 9.969449	-0.162806
-0.057461	 9.854527	-0.296881
-0.067038	 9.892834	-0.268150
-0.019154	 9.950295	-0.296881
-0.028730	 9.959872	-0.383072
-0.076614	 9.921565	-0.316034
-0.124498	 9.959872	-0.181959
 0.076614	 9.864104	-0.201113
-0.143652	 10.055640	-0.325611
-0.038307	 10.055640	-0.153229
-0.095768	 9.864104	-0.373495
-0.067038	 9.797066	-0.248997
-0.095768	 9.883258	-0.325611
-0.277727	 9.921565	-0.296881
-0.105345	 10.113101	-0.210690
-0.009577	 9.816220	-0.287304
-0.086191	 9.940718	-0.459686
-0.067038	 9.720452	-0.306458
-0.076614	 9.902411	-0.354342
-0.076614	 9.835374	-0.105345
-0.067038	 9.816220	-0.258574
-0.019154	 10.103524	-0.296881
-0.076614	 9.816220	-0.316034
-0.134075	 9.844950	-0.402226
-0.028730	 9.797066	-0.191536
-0.067038	 9.892834	-0.440533
-0.019154	 9.892834	-0.383072
-0.009577	 9.959872	-0.287304
-0.038307	 9.931142	-0.306458
 0.057461	 9.873681	-0.325611
 0.038307	 9.950295	-0.335188
-0.143652	 9.854527	-0.373495
 0.153229	 9.902411	-0.191536
-0.047884	 9.844950	-0.210690
-0.009577	 10.103524	-0.277727
-0.028730	 9.892834	-0.335188
-0.047884	 9.873681	-0.459686
 0.009577	 9.768336	-0.268150
-0.009577	 9.911988	-0.363918
-0.162806	 9.969449	-0.296881
-0.019154	 10.026910	-0.316034
-0.028730	 9.873681	-0.306458
 0.028730	 9.940718	-0.440533
-0.162806	 9.998179	-0.181959
-0.009577	 10.036486	-0.392649
-0.076614	 9.911988	-0.402226
-0.057461	 9.835374	-0.335188
-0.028730	 9.730029	-0.354342
-0.143652	 9.911988	-0.517147
 0.019154	 9.864104	-0.220266
-0.009577	 9.950295	-0.248997
-0.047884	 9.911988	-0.268150
-0.019154	 9.816220	-0.287304
-0.105345	 9.921565	-0.306458
-0.009577	 9.816220	-0.306458
-0.086191	 9.911988	-0.210690
-0.009577	 9.911988	-0.296881
-0.076614	 9.902411	-0.363918
-0.181959	 9.892834	-0.057461
 0.057461	 9.864104	-0.201113
-0.047884	 10.113101	-0.172382
 0.028730	 9.873681	-0.105345
 0.258574	 9.892834	-0.076614
-0.047884	 9.835374	-0.229843
-0.095768	 9.988602	-0.383072
-0.105345	 9.883258	-0.402226
-0.057461	 9.911988	-0.287304
-0.047884	 9.864104	-0.411802
-0.086191	 9.931142	-0.239420
-0.057461	 9.931142	-0.354342
-0.201113	 9.653414	-0.258574
-0.009577	 9.892834	-0.411802
-0.057461	 9.921565	-0.325611
-0.067038	 9.797066	-0.287304
-0.076614	 9.969449	-0.565031
-0.057461	 9.902411	-0.220266
-0.057461	 10.113101	-0.402226
-0.028730	 9.902411	-0.095768
-0.086191	 9.854527	-0.153229
-0.009577	 9.979026	-0.258574
