400 1  0.014641	-0.150588  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -2.878026	 0.203446	 8.829970 -55.937154	 50.371826	-36.742877	 15.071668	-35.388292 -2.428412	 55.438759	 5.213661	 17.454526	-13.632898  8.000012	 7.362071	 19.242836	-29.821168	-17.895394	-9.152808  24.824996	 4.948232	-24.510623	-39.958487	-16.845372	-9.303757
420 1  0.027249	-0.098711  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  2.036562	 6.950839	-2.255063 -22.033116	 49.691336	-12.530769	 39.549953	-85.126998 -74.507259	 52.454394	 49.588308	 45.613092	-5.030426  26.659904	 3.302231	-12.456400	-38.419473	-15.253926	-6.702638  18.210097	 11.934857	 6.988716	-33.069839	-15.713013	-10.799035
440 1  0.032490	-0.115630  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  29.236206	-1.637129	-16.371319 -70.670803	 59.005747	 26.658362	 81.377354	 35.228237 -41.427921	 52.824574	 41.131412	 87.578798	-60.246511  18.829621	 15.966550	-0.676762	-44.311280	-17.507463	-8.804765  15.729557	 0.282119	-7.215324	-31.305604	-8.539466	-8.874170
460 1  0.016033	-0.140808  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  24.977142	 2.040590	-5.685609 -5.840634	 74.588932	 34.705222	 55.531262	-65.191917 -34.041338	 99.479207	-5.422071	 37.899347	-16.672095  31.374018	 13.902192	-18.047475	-36.252098	-7.253750	-16.262518  28.073886	 1.502088	 8.828471	-42.832409	-13.452312	-1.788389
480 1  0.061653	-0.132711  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  33.842426	 7.508555	-10.931643  5.022898	 73.187910	 20.299120	 78.646634	-45.208307 -34.872661	 96.656564	-32.539058	 81.214410	-54.775583  32.947384	 2.785081	 17.127140	-40.391026	-16.432646	-3.426914  43.865271	 10.970281	-26.359761	-39.460341	-10.392400	-15.337814
500 1  0.012635	-0.128713  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  32.397025	 2.702608	 7.311021 -75.577064	 78.859068	 16.251404	 38.690771	-56.403580  5.643490	 33.136556	-31.676388	 68.664585	-15.742012  22.645399	 14.077408	-3.753624	-19.853422	 1.636910	-10.763958  18.456071	 1.899476	-2.402928	-10.203175	 7.265302	-6.229912
520 1  0.060346	-0.147491  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  23.579939	-8.436352	-5.626061 -14.453355	 57.757960	 29.904184	 33.975505	 11.685349 -55.595419	 74.929463	-13.067598	 77.678561	 22.144878  24.885117	 2.154433	-16.449859	-4.228719	 6.437229	-12.031371  32.748582	 17.176155	 10.237691	-40.899457	-18.056602	-5.664848
540 1  0.010762	-0.167010  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  13.280918	 11.358905	-18.721172 -11.179640	 82.040743	-4.376638	 17.928530	 7.560493 -52.463311	 76.189173	-17.366331	 92.927868	 0.673706  11.393101	 2.637888	 19.022771	-17.386091	-4.252951	-12.246311  37.000913	 5.337573	-27.288409	-47.539984	-13.732871	-6.510408
560 1  0.025818	-0.112533  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -11.290766	 6.557646	-16.299246  4.848980	 59.990341	-20.441970	 36.393061	 51.979403 -41.624382	 59.429743	 2.258248	 43.385300	-37.641551  26.932877	 11.355551	 14.486263	-27.729307	-12.921182	-6.422892  28.373430	 5.939575	-18.385034	-8.863844	 2.408423	-11.023940
580 1  0.016343	-0.076931  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  33.686905	 11.007238	-14.561038 -35.212500	 87.297687	-16.212242	 56.277282	-20.540738 -78.481223	 49.536671	 15.526856	 92.013506	-70.682760  11.975304	 2.915051	 23.489672	-44.006789	-18.542564	 2.665686  16.092495	 14.368138	-31.385523	-19.809077	 1.302428	-21.429665
600 1  0.062750	-0.113358  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  37.610361	 14.115021	-7.090286 -75.013525	 51.385429	 19.039008	 23.530764	-18.691660 -24.523790	 64.821607	 54.390739	 25.688819	 80.186596  27.934028	 4.287293	-14.222293	-30.891159	-9.067322	-11.804003  26.913777	 12.119391	 7.363420	-43.333421	-19.422763	-5.903989
620 1  0.058119	-0.170847  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -8.137804	-11.295776	-1.964496 -17.998965	 96.057115	 57.830645	 100.339449	-39.687508 -90.586117	 96.128884	 4.010541	 67.196086	-71.723228  17.289778	 5.307929	 15.630829	-9.116014	-9.402661	-8.776349  33.904769	 7.798042	-17.788252	-25.355028	-13.344934	-8.532643
640 1  0.059768	-0.103952  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  26.122535	-4.758283	-14.705142 -90.273604	 62.611391	 6.553135	 72.755265	 21.366683 -0.657166	 70.649588	 16.716669	 88.516161	 79.853733  38.664672	 5.189226	-36.856436	-3.334016	 10.046734	-16.026639  33.116008	 14.414775	 31.477232	-39.292048	-19.439024	-4.142699
660 1  0.063378	-0.091137  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -19.879520	 19.617570	-10.089238 -13.601950	 73.464949	-35.038496	 80.553695	-6.135279 -94.507794	 35.184413	-29.103824	 35.116702	-63.444397  8.569767	 4.097439	 7.155185	-2.275426	-8.178316	-6.264098  14.494922	 11.895166	-6.427729	-6.479853	-8.354941	-10.338505
680 1  0.032594	-0.092256  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  32.293065	 6.801716	 3.774373 -35.771448	 96.357038	 1.968024	 15.543331	 54.415545 -56.800241	 84.863029	 22.908247	 50.313187	 48.975348  31.490955	 9.695471	-2.131883	-36.888569	-8.894836	-4.526010  17.340954	 6.652603	-4.359957	-4.396229	 8.975989	-12.522823
700 1  0.025145	-0.089491  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  23.958768	 10.038221	-9.494117 -65.061153	 56.171278	 24.863638	 83.978284	-9.755920 -48.458801	 37.615598	-22.720791	 59.158909	 36.089848  41.698672	 12.573773	-9.375001	-38.010757	-5.917178	-7.534834  27.786992	 2.166482	 0.393740	-12.642345	 6.749708	-9.980003
720 1  0.015054	-0.061298  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  30.399806	 13.870492	-12.306354 -11.204541	 40.014202	-25.722403	 75.860938	-85.591267 -63.640939	 27.276572	-14.041360	 55.539754	 17.902409  40.320678	 0.808451	-25.528036	-33.947661	-2.374944	-8.087500  24.438736	 10.979936	 18.531353	-26.653196	-5.479345	-10.656733
740 1  0.061768	-0.125090  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  27.039829	 13.722663	-17.883002 -42.906621	 73.010918	-2.465890	 15.935803	-58.899242 -67.223144	 33.403680	 11.761277	 33.697704	-54.354176  34.574520	 10.985768	-7.521179	-21.226083	-3.124173	-15.047143  41.757791	 5.431626	 1.321274	-41.564919	-14.953458	-2.022020
760 1  0.037192	-0.139204  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -5.694554	-0.719903	-0.290086  0.609477	 95.758717	-13.000082	 32.881339	 50.055306 -59.385981	 82.104335	 39.989094	 21.036887	-44.072313  10.573580	 14.224267	-16.493641	-3.999891	-2.322132	-12.729018  4.544121	 1.885564	 15.536657	-11.567708	-11.240467	-4.402699
780 1  0.010493	-0.133347  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  4.062537	 2.348433	-13.449133 -53.931617	 60.185061	 51.041145	 24.574128	-32.825171 -4.252367	 63.579995	-13.725270	 101.069267	 49.577989  26.443157	 11.144466	-16.992567	-26.641858	-5.627433	-14.219845  23.226159	 4.862526	 10.393369	-35.883809	-14.206750	-3.301294
800 1  0.024256	-0.186484  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  6.452024	-6.199139	-3.209541 -49.301029	 39.822577	 19.427088	 43.535673	 65.379239 -38.040893	 84.847339	 17.435491	 41.111718	 58.112853  24.358982	 11.626750	 7.799025	-20.596588	-4.060733	-13.443110  38.925196	 2.085463	-13.297272	-38.220592	-9.778951	-3.929376
820 1  0.038959	-0.107853  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  19.214682	 14.302163	-17.387972 -72.795437	 63.773231	-19.124739	 51.088519	 11.095486 -41.743292	 47.776373	 35.899598	 55.427157	 13.452793  20.601306	 5.596248	 14.690841	-31.814421	-12.597254	-5.177885  29.450528	 9.111510	-21.487737	-29.375466	-6.250973	-12.744316
840 1  0.060970	-0.127166  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  15.688010	 2.880101	-6.644370 -62.327842	 97.813395	 8.195589	 64.735586	 9.456572 -1.477711	 57.337428	-5.389847	 16.927026	-44.142298  5.879695	 1.290183	 1.673897	-17.888449	-12.693576	-6.010754  11.479095	 15.135392	-4.585485	-26.993720	-17.091389	-10.823922
860 1  0.063786	-0.169739  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  0.092290	-11.050341	 5.518531 -50.074840	 38.796191	-4.122906	 56.083482	-87.158963 -61.421569	 31.091771	-22.521995	 51.250482	 86.234232  29.595505	 1.544647	-2.683246	-7.175739	 1.451000	-10.152709  43.764224	 14.866478	-3.656195	-38.972823	-16.256521	-6.890089
880 1  0.048263	-0.102436  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  4.001562	 1.735104	-15.793551 -86.790847	 27.798309	 3.570948	 16.900310	-18.191239 -29.510377	 97.753907	-11.822117	 31.633438	 34.868988  39.717780	 6.722522	-37.427642	-32.491290	-10.344088	-14.538080  19.849783	 3.117828	 30.983676	-29.274883	-18.212685	-5.509868
900 1  0.054228	-0.129470  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  8.526808	-9.197631	-3.770548 -24.664032	 49.957954	 46.064241	 22.826516	 42.386123 -32.619762	 62.273715	 27.367813	 67.774481	-58.376542  39.351329	 2.378438	 9.663681	-41.580965	-18.145982	-2.150949  43.181993	 13.449637	-17.153989	-34.829206	-11.342222	-15.605128
920 1  0.057536	-0.134648  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  11.603886	-13.822739	-12.693706 -70.527426	 75.362103	 46.716020	 29.850856	 20.062635 -91.200103	 88.865464	 31.931274	 66.054988	 13.706728  28.920348	 12.127325	-26.171069	-29.482400	-11.793401	-13.864196  14.369674	 1.033871	 20.415392	-25.532684	-16.070119	-4.397424
940 1  0.068039	-0.097788  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  14.721819	 0.819968	 0.931011  4.292669	 96.153397	 55.660561	 59.390868	 27.330275 -56.359492	 55.925360	-14.249476	 43.480104	 56.157915  42.928393	 2.473637	-1.610446	-38.384454	-14.193714	-2.315800  36.187031	 13.574570	-3.770673	-23.709555	-6.606730	-14.672364
960 1  0.052627	-0.149925  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  27.302877	-7.025108	 1.629800 -37.002973	 75.721608	-19.862479	 18.948110	 40.185243 -84.400058	 46.671558	-28.024824	 69.512798	-38.390491  1.257737	 0.372815	 7.080223	-10.416174	-5.196105	-6.435971  14.239755	 14.491380	-11.800458	-28.051413	-12.437041	-10.541619
980 1  0.025414	-0.095566  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -11.012744	 17.240511	 3.631667 -44.027841	 98.168840	 42.299773	 54.475893	 34.325740 -83.650388	 95.894566	 33.796260	 32.563353	 4.459591  16.156796	 1.311339	-15.592546	-4.618724	-0.679914	-5.650429  7.761779	 14.121239	 15.940291	-6.554825	-6.512249	-11.455493
1000 1  0.026619	-0.104476  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  11.826033	 11.216625	-2.020740 -88.847939	 62.059924	-32.238356	 65.023111	 41.719794 -91.077992	 44.408490	 43.109023	 66.150097	-36.114243  25.651191	 8.074044	-19.101682	-21.816030	-3.480097	-12.405354  20.434541	 7.814999	 13.600912	-31.005977	-13.226256	-5.176088
1020 1  0.032099	-0.132920  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  20.716594	-1.916983	-11.091489  2.905200	 78.505877	-10.373796	 84.646754	 77.876884 -4.075356	 46.504572	 49.048222	 103.577113	-7.048837  12.885084	 12.469707	 21.812093	-32.870764	-16.233487	-6.930037  22.387016	 2.692071	-26.745543	-21.917913	-2.822665	-11.665791
1040 1  0.017692	-0.160110  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  27.720908	 16.994197	-6.017516 -18.879832	 92.621419	-5.456956	 41.029542	 65.909790 -37.217210	 70.203919	 46.285115	 27.786579	 36.027513  18.008858	 2.425563	 15.866750	-17.943910	 0.251501	-11.176736  40.863917	 6.863461	-25.528069	-44.685180	-8.161336	-7.513660
1060 1  0.014476	-0.132814  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  1.721855	 15.723700	-5.234772 -50.074729	 99.697746	 28.882569	 75.511494	-10.032534 -88.764049	 58.722896	 39.403960	 56.058985	 32.267581  26.363002	 9.217050	 13.598980	-3.022986	 9.026093	-9.931830  39.970494	 4.419725	-18.134660	-12.979309	 8.544408	-7.582122
1080 1  0.042790	-0.079754  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  1.915952	 16.484460	-0.913053 -45.263098	 62.278284	-22.005589	 44.589598	 38.292533 -25.392300	 84.423057	 25.821627	 24.860890	-60.116595  41.427963	 8.022464	-27.995491	-20.534091	-3.629267	-11.162098  23.311395	 3.283882	 23.653063	-11.508805	-6.139853	-7.145230
1100 1  0.045879	-0.140750  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -15.013160	 4.389396	-12.624186 -77.207414	 47.289752	 28.727726	 85.129268	-57.121576 -34.350283	 58.136426	-34.597652	 70.439866	-12.960471  28.911774	 3.095960	 16.409735	-22.775544	-12.553627	-5.914215  41.997826	 10.660777	-21.683056	-28.560020	-10.369786	-11.837151
1120 1  0.018677	-0.174057  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -3.932984	-15.333233	 5.429552 -34.138016	 51.849264	 7.121254	 22.583845	-72.857832 -88.143688	 58.304154	 54.113486	 47.899459	 74.423933 -1.458166	 8.332980	 16.223162	-19.378612	-14.271959	-11.321515  16.453465	 4.266473	-19.251762	-37.025334	-18.533171	-6.383060
1140 1  0.065969	-0.099848  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -11.843880	 18.995454	-19.598566 -66.923694	 39.658531	 5.542219	 29.490128	 50.770745  8.888426	 90.130858	-17.374619	 79.518855	 11.367773  21.879527	 13.007076	-17.493369	-23.493192	-17.205507	-12.289289  9.955290	 1.768266	 15.496359	-18.164811	-19.163919	-5.212154
1160 1  0.024146	-0.158098  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  19.984420	-16.273678	-13.562562 -13.592357	 74.337317	 32.144215	 82.528625	-42.272387  7.723948	 61.258555	 8.743777	 38.052057	-5.031604  23.454940	 13.296328	 3.765194	-31.278245	-10.039788	-9.675975  26.066122	 2.568402	-9.919670	-27.146964	-5.203081	-7.604459
1180 1  0.012829	-0.130196  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  5.880584	 6.564141	-2.773972 -63.538454	 76.633219	 19.120272	 30.752208	 13.042137 -40.013946	 89.590380	 34.657941	 49.353124	-54.318539  30.831087	 8.984757	-26.037367	-8.073993	 7.868353	-16.021896  30.568635	 9.678229	 19.861960	-37.748366	-14.707559	-2.314831
1200 1  0.036979	-0.118617  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  34.117904	 6.305904	-14.295474 -66.326321	 86.503947	 38.009462	 69.391921	 64.969945 -27.251451	 79.732365	 21.340427	 73.607036	 83.706400  33.706245	 13.516560	 8.474991	-41.485816	-11.381940	-5.896388  33.423828	 2.885140	-17.087568	-24.010552	 2.153220	-12.184438
1220 1  0.038741	-0.149645  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  20.470925	-13.596950	-0.017984 -34.444930	 43.662082	 19.883564	 24.849374	 58.030068 -1.720727	 43.328203	 23.682130	 83.189163	 82.574555  16.507224	 10.887481	 4.427045	-24.390914	-9.506544	-8.756985  19.135048	 5.203387	-8.772661	-21.261903	-5.605027	-8.127220
1240 1  0.045278	-0.148004  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  36.854640	 2.141613	-0.437371 -79.874373	 70.537509	 26.752769	 44.126300	 8.455348 -26.476498	 97.908417	 0.292898	 73.629736	-84.536226  29.199898	 3.830767	-2.212555	-11.437654	 7.423894	-10.987608  42.089615	 11.553416	-6.125690	-37.733964	-6.399541	-6.382984
1260 1  0.029670	-0.150196  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  26.401841	-7.143751	-17.035457 -14.672318	 64.948957	 31.044933	 16.770471	 31.451868 -18.317698	 78.424227	-27.295241	 57.254764	 6.072430  14.336450	 5.769995	 17.302345	-39.852605	-19.177682	-6.115604  27.328668	 7.559102	-25.324338	-42.747406	-14.695218	-12.653744
1280 1  0.052247	-0.176276  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  29.475462	-11.723141	 0.659550 -10.345358	 36.967621	 15.884520	 29.115150	 65.075220 -3.652685	 81.978492	 48.464694	 70.524875	-49.786661  24.824168	 14.419500	-9.033449	-17.210615	-2.236656	-16.259371  30.977662	 2.405928	 4.124333	-37.619243	-14.556203	-0.651555
1300 1  0.031256	-0.155122  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  31.734207	-4.278861	-17.276936 -68.028274	 62.808460	-28.885306	 69.779809	-79.406490 -2.659926	 75.195975	 51.171186	 26.607973	-51.042694 -6.153668	 7.069186	 32.893972	-17.394203	-11.775605	-7.867003  11.323013	 4.525122	-35.828093	-13.266403	 0.387038	-11.771890
1320 1  0.046889	-0.119776  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  17.742420	 1.686732	-11.694911 -76.525251	 27.458536	 17.204400	 89.959408	 39.212080 -76.489736	 71.033760	 53.864704	 60.302034	 64.332528  43.157917	 9.577757	-36.429395	-16.669832	 3.890104	-19.465839  35.479159	 7.228627	 28.865867	-41.459595	-18.306702	-0.248590
1340 1  0.014152	-0.113825  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  6.122193	 8.108935	-3.679560 -90.846862	 41.784244	-32.691554	 88.328121	-60.711300 -2.956566	 85.849030	 47.122833	 42.747064	 1.464145  19.716698	 3.203431	-24.840903	-6.810921	 5.687847	-10.166762  14.356644	 13.787459	 21.099179	-26.026504	-11.819153	-8.051796
1360 1  0.039094	-0.134966  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -1.994628	 13.072244	-19.804129 -45.196086	 88.513408	-12.810255	 60.150218	 20.975171 -71.145254	 28.616930	 33.713640	 23.760699	 9.910172  10.612187	 5.152867	 27.924616	-12.079419	-7.198115	-9.921304  34.021882	 2.956060	-31.875345	-28.899149	-7.540435	-9.125156
1380 1  0.014804	-0.126295  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  11.604134	-2.676934	-1.427313  4.794382	 62.176899	 33.414183	 20.233043	-25.179396  6.250733	 65.371956	 2.352197	 16.379634	-46.140483  35.013235	 10.060887	-21.892491	-19.653425	 1.421951	-12.786549  26.902999	 4.905440	 15.506644	-24.389668	-6.245134	-5.008928
1400 1  0.022266	-0.090476  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  13.895081	 8.924657	-7.939996 -37.344106	 87.033277	-28.855612	 87.448861	-27.117186 -79.384747	 53.040031	 25.570831	 95.627360	-50.218510  28.401548	 6.666383	-1.907873	-49.604046	-19.798015	-5.344577  25.831567	 9.160785	-6.516265	-41.668644	-15.103443	-12.490547
1420 1  0.026173	-0.161106  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -5.311950	-11.660259	-6.962541  8.802955	 74.651837	-1.851035	 29.676964	-82.439125 -33.585469	 72.125250	 36.842158	 43.842346	 62.472946  30.425060	 14.296585	-21.856021	-19.004342	-3.554061	-17.065314  26.938606	 2.427413	 16.417706	-34.928705	-17.267081	-0.607578
