380 1  0.063495	-0.143678  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  20.207288	-12.310542	-14.774875 -61.918113	 77.246110	-10.434561	 63.267224	 34.291605 -53.368927	 29.625235	 32.240629	 87.567729	-59.735853  38.036486	 14.213730	 14.816603	-44.317752	-19.604707	-6.007016  43.341884	 1.733603	-22.020682	-31.159491	-6.461688	-12.490137
400 1  0.018912	-0.111631  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -6.647840	 7.379023	-0.574854 -93.583967	 81.015711	-36.679417	 67.930488	-30.998553 -35.094023	 91.750908	-13.046104	 20.144845	-54.988288  33.628739	 1.068060	-32.124002	-0.162244	 10.465257	-11.362177  29.308139	 18.444222	 28.102175	-33.782086	-17.020812	-8.214485
420 1  0.065246	-0.125181  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -16.688160	 11.968761	-1.690343 -38.281732	 40.023292	 29.523381	 22.324857	 65.958739  3.890597	 61.860832	-18.257685	 20.529609	-37.619446  6.775815	 9.095879	 25.054716	-15.283345	-18.157085	-8.637713  20.375792	 4.782391	-24.675265	-13.415590	-9.680810	-9.613584
440 1  0.044147	-0.123869  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -3.925240	-3.263049	-17.599979 -5.156045	 45.520894	 35.811355	 28.554059	 73.598279 -64.956135	 68.526075	 0.281159	 15.441650	 61.309825  26.079004	 8.938530	-23.949627	-18.320050	-6.793303	-11.392178  12.331350	 4.596570	 21.002405	-15.990708	-12.100652	-6.468330
460 1  0.026628	-0.169852  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  17.831746	-4.557485	 10.845018 -55.357582	 56.515611	 58.071711	 72.233892	-78.862080 -8.336053	 65.262310	 3.618707	 35.278160	 29.327455  0.271794	 2.542476	 21.226845	-29.536964	-18.684779	-8.020342  20.047687	 8.375771	-28.077038	-44.183888	-19.733484	-10.910951
480 1  0.062261	-0.172548  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  9.925693	-18.108900	-17.433157 -12.501122	 95.088602	-13.325447	 58.456480	 30.594878 -4.241398	 69.194040	 46.014934	 66.127606	 81.458455  7.870872	 4.607415	 21.806341	-15.923104	-14.492055	-8.394458  26.667450	 7.004449	-24.722276	-29.185160	-14.896591	-9.746760
500 1  0.066665	-0.107069  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  30.962147	 16.583220	-15.470944  9.855344	 65.983587	 35.528983	 50.976412	-54.328980 -27.749820	 29.062083	 46.722320	 73.618224	-28.313184  43.160602	 10.283328	-2.595062	-39.095972	-14.417069	-10.197664  44.867473	 5.513513	-4.896091	-40.669089	-14.584899	-7.332333
520 1  0.031844	-0.165119  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  28.540093	-11.135885	 2.695917 -41.440457	 52.108035	-26.184517	 18.022042	-62.929928 -57.240149	 41.799376	-23.943310	 65.569428	 28.746417  33.481716	 11.796743	 4.223008	-37.822136	-9.581984	-10.337476  39.810374	 2.971245	-12.872559	-39.816827	-7.474284	-7.662625
540 1  0.051047	-0.140636  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  30.008117	-18.464535	-18.845710 -13.023719	 87.290835	 45.264611	 31.852907	-62.300346 -27.541923	 69.094061	 22.015608	 53.251538	 21.322440  44.799000	 7.240061	-19.430377	-20.733192	 3.223138	-13.474389  42.959028	 9.044058	 11.764434	-35.925948	-9.346229	-4.428726
560 1  0.042802	-0.119476  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  39.796741	 6.879435	-15.857659 -87.124117	 76.699534	 11.567531	 58.923698	 27.517880 -69.372894	 64.299478	 53.107196	 38.699136	 62.868523  35.421977	 0.773013	-13.919694	-12.455869	 9.192414	-12.789867  44.779089	 16.936737	 4.101016	-45.654051	-11.941447	-5.255717
580 1  0.031974	-0.104778  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  27.575882	-8.557073	 1.633812 -32.165678	 35.167192	 18.671587	 57.711884	-39.168878 -75.567659	 93.452289	 42.487527	 58.494240	 47.471363  30.179641	 4.498415	-37.168326	-10.949323	 8.319390	-12.090695  14.071579	 7.721944	 32.058562	-18.406164	-5.586087	-7.837533
600 1  0.059863	-0.126700  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -13.453497	-6.109364	 3.811359  4.546062	 66.100365	 36.019127	 19.845544	-43.699744 -89.290812	 53.990386	 32.817685	 39.172643	 25.510608  31.540162	 8.389070	-11.855735	-0.578850	 2.991198	-9.165423  29.870997	 8.313683	 10.566216	-11.636117	-6.450471	-7.591811
620 1  0.037256	-0.145406  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  34.217044	-1.719486	 3.400653 -32.243533	 73.947218	 49.209476	 89.421945	-50.587813 -60.765620	 46.780380	 36.008215	 38.078802	-70.437911  15.748044	 13.037074	-9.330762	-36.418664	-12.576328	-13.326871  15.125494	 2.903484	 2.025183	-40.588662	-15.780149	-4.159711
640 1  0.060334	-0.088806  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  22.679691	-8.204332	-18.081312 -23.695118	 43.539772	 2.667732	 65.013550	-25.864000 -22.237585	 77.873707	 11.768861	 88.619072	 1.707574  37.899201	 0.294068	-9.212523	-34.648674	-10.336751	-1.776157  21.714541	 13.958352	 6.092101	-10.165850	-0.043337	-15.120969
660 1  0.042761	-0.130630  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  13.329059	 5.628498	-9.545777 -33.512792	 46.904561	 24.836810	 41.733270	-77.572546  1.083894	 60.095923	 8.565167	 100.894016	 30.229532  35.331326	 0.455525	-5.501416	-34.034672	-9.779631	-9.279849  39.970301	 15.565876	-3.199289	-47.772289	-18.538484	-8.552611
680 1  0.065633	-0.099497  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  18.394209	 19.628098	-16.027704 -11.845925	 65.812527	-6.989228	 49.644992	 52.791601 -16.546256	 39.599597	 46.751783	 40.822039	-63.396161  36.632011	 12.886004	-6.957358	-12.545893	-1.238310	-11.095051  33.729566	 3.242262	 3.634072	-12.316282	-2.419864	-5.513762
700 1  0.063822	-0.098112  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -20.522530	 3.264864	 9.179348 -84.174628	 95.946911	 2.992979	 43.972753	 78.282340 -36.140091	 50.052204	 46.514055	 97.786227	 26.105569  38.774349	 1.995393	-4.271629	-27.327013	-15.245271	-4.260084  33.198402	 14.250661	 2.019123	-19.675431	-12.291271	-12.492022
720 1  0.031178	-0.142077  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  26.185803	 1.622373	-0.533628 -40.205357	 53.685789	 11.848490	 63.689859	 59.391909 -84.569333	 89.778275	-6.308621	 62.260532	 83.604846  5.383367	 7.224006	 13.140768	-22.714183	-10.032074	-6.961007  13.951773	 7.831884	-17.667147	-22.254897	-5.246030	-10.388808
740 1  0.016667	-0.125590  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -6.161575	-6.705281	-10.104062 -93.642408	 91.389754	-8.332464	 90.391127	 11.738151 -74.563656	 93.257765	-13.719947	 26.346385	 72.929755  1.036974	 0.302440	 29.169602	-17.853464	-17.722622	-4.133106  17.661859	 12.017657	-32.285233	-16.100758	-7.902953	-14.883645
760 1  0.028168	-0.096429  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  11.629131	 16.174018	-10.783343 -8.728911	 35.251218	 2.783465	 79.493959	-15.613213 -31.835071	 80.883559	 31.346128	 22.811253	 4.338184  1.268665	 6.612259	 0.344539	-31.169406	-18.564262	-5.215846 -2.930818	 10.025964	-3.215446	-19.475813	-11.632139	-11.539254
780 1  0.056205	-0.097168  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -0.787523	 11.505549	-15.090819 -86.473906	 93.619229	 25.713455	 70.978663	 36.586720  7.726055	 41.234001	-36.718296	 60.973770	 7.741898  5.737852	 2.913747	-4.322220	-20.045041	-17.394653	-4.720665 -2.172123	 13.215093	 5.228991	-8.431729	-12.363962	-11.976407
800 1  0.031230	-0.103095  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  7.523795	-2.692752	 4.730385 -52.059212	 62.484119	 28.494396	 56.412053	 29.759486 -54.114553	 59.573334	 29.443978	 15.000794	-49.369556  12.976199	 0.961198	-17.605064	-34.210960	-15.811066	-4.097314 -6.537864	 11.215294	 16.064040	-12.242026	-9.107557	-13.341925
820 1  0.057960	-0.106712  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  33.582606	 19.181627	-0.553323 -86.481345	 80.343145	 2.606466	 55.781728	-50.719719 -71.492166	 89.622917	-19.988031	 38.233749	-5.623350  27.396562	 3.716122	-17.441309	-6.800005	 5.680627	-12.797428  33.326077	 15.230621	 11.384470	-40.164926	-17.144745	-4.885861
840 1  0.024634	-0.115270  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  38.818645	 2.185300	-16.048668 -22.546757	 82.496147	-3.365956	 86.501786	-34.550954 -53.291784	 66.137027	 36.646258	 92.659039	-21.734657  20.601929	 9.991598	-11.293962	-19.385831	 2.282818	-10.922102  17.717008	 5.726161	 4.903836	-22.500846	-1.486668	-6.226823
860 1  0.011874	-0.094082  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  8.081107	 14.209590	-0.163366 -2.040858	 85.796473	 19.153682	 15.777920	-26.529793 -83.208717	 34.157234	 10.556663	 81.224292	-2.294530  7.469771	 1.397917	 23.277114	-35.940027	-18.785123	-2.368772  20.967181	 11.811063	-31.136449	-33.340758	-10.157398	-16.651163
880 1  0.052842	-0.141939  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  31.506217	 16.972928	-19.222075 -53.255496	 35.182539	 59.229165	 29.913221	 8.439054 -16.751917	 29.786366	 58.162776	 36.006358	 4.637816  29.825065	 5.699113	 10.170068	-31.646272	-10.517598	-10.658906  44.918267	 7.226209	-18.691530	-47.587819	-14.907955	-7.508196
900 1  0.042971	-0.137428  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -9.223840	 0.646219	-8.096052 -72.923630	 55.781026	 21.087411	 22.097961	 32.251152 -86.352409	 67.604921	 14.283386	 15.028171	 21.608356  5.875332	 12.282802	-18.130813	-3.986662	-4.528701	-11.915573 -1.646016	 3.534338	 18.061636	-11.123408	-13.927975	-5.440638
920 1  0.051419	-0.117565  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  25.623443	 18.475362	-8.011392  0.767872	 42.392373	 44.749026	 88.108801	 4.886302 -87.444396	 27.404840	 10.133794	 58.838473	-32.013680  4.675535	 2.568409	 11.591797	-11.058375	-4.531785	-6.753608  18.020641	 11.521963	-16.056785	-23.879214	-7.679223	-10.371675
940 1  0.031263	-0.173838  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  29.119761	-19.874701	-9.677951 -48.281324	 50.611830	-8.553835	 67.454787	-72.992546 -71.966975	 91.593873	 31.062173	 18.261333	 52.559748  21.781743	 10.705827	 2.310989	-38.222714	-13.691702	-9.920639  26.660276	 4.708604	-9.889150	-40.460087	-12.678943	-7.734621
960 1  0.017389	-0.106586  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -12.802154	 17.300252	 0.759124 -76.819500	 33.824755	 6.641702	 41.093082	 30.905671 -50.341417	 96.200022	-2.045628	 51.587802	-30.134553  15.985148	 15.376142	-6.444493	-24.271807	-13.241765	-10.703759  6.197861	 0.539346	 3.160145	-8.097244	-5.500812	-6.036083
980 1  0.064401	-0.097912  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  22.087719	-0.585883	-12.439023 -93.540895	 59.623645	 29.797685	 35.489646	-12.671436 -52.923926	 93.743181	 5.754782	 60.677170	 71.744723  28.983977	 0.490840	-24.014598	-19.460000	-2.557703	-8.582594  18.252590	 14.199469	 20.642125	-25.335016	-12.788642	-9.623517
1000 1  0.068610	-0.151778  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  37.206353	-6.107438	-12.263969 -58.617354	 63.569161	 20.147698	 80.327732	 79.531851 -72.224335	 33.199144	 6.354561	 77.644564	-7.629650  19.966552	 8.870037	 3.231661	-24.159176	-7.475014	-10.050178  27.318629	 6.541261	-8.840030	-32.502349	-10.059560	-7.014998
1020 1  0.043028	-0.123873  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  3.903937	-11.591243	-8.013242 -84.180301	 75.200179	 18.491900	 52.218646	 80.258595 -84.730125	 65.892177	 12.729559	 38.570676	 48.993808  24.353361	 0.408175	-17.820732	-8.358474	 3.265911	-6.583112  18.705428	 15.772309	 15.165444	-18.270917	-7.447732	-10.849003
1040 1  0.059588	-0.161234  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -9.799074	-13.011189	-4.217574 -76.434383	 63.941955	-5.821615	 33.439593	 35.660432 -29.221165	 60.305849	-16.282528	 53.454836	-18.921300  22.440087	 16.405660	-7.738649	-7.990949	-4.172840	-14.151350  24.152379	 0.502513	 6.308866	-20.570319	-12.968790	-2.500758
1060 1  0.020742	-0.140924  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -2.228266	 13.087047	-15.084057 -70.792790	 33.893559	 53.325097	 66.602971	 62.585078 -94.968111	 42.342794	 28.591863	 79.056586	 1.692678  27.077097	 9.873304	 1.538858	-8.212989	 5.442920	-12.864196  41.022894	 5.154796	-6.862947	-32.802341	-6.205341	-4.080956
1080 1  0.012098	-0.182901  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  27.417665	-16.619710	-15.903292 -60.097610	 82.984289	 31.584177	 99.113780	-50.646757 -81.665421	 37.310655	-7.854887	 35.637318	 14.198003  12.338555	 9.729418	 15.623503	-1.607302	 9.148028	-10.296332  26.880850	 3.546783	-19.665021	-11.375493	 9.327889	-7.342653
1100 1  0.015478	-0.123500  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14 -15.456271	-0.959341	-2.001318 -10.912233	 34.473384	-7.448127	 53.563748	-7.861399 -27.128707	 60.354365	-32.636868	 28.400243	 89.006364  41.037214	 8.674872	-8.092049	-21.201732	-2.312303	-8.048239  32.530638	 6.755996	 3.455784	-9.546949	 2.352381	-8.730451
1120 1  0.022959	-0.124817  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  16.421272	 6.915322	-4.405901 -27.884320	 65.554142	-16.317731	 65.277797	-62.801667 -32.311381	 60.183555	 34.541515	 98.858741	 39.003962  8.548202	 14.543377	 4.933836	-20.954690	-7.145118	-10.909717  11.987564	 1.511423	-8.814095	-18.645751	-3.342254	-5.980660
1140 1  0.057047	-0.072878  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  39.338396	 3.786062	-6.424383 -32.929508	 44.315991	 13.120588	 67.516076	-38.964649 -7.999960	 82.030392	 35.997997	 60.275222	-10.257962  30.682041	 0.144354	-39.523266	-37.957025	-12.241047	-10.853977  5.688116	 5.997683	 34.464346	-25.488153	-16.270386	-9.899246
1160 1  0.019549	-0.100669  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  5.731346	-12.756982	-6.522853 -89.233452	 55.295217	-33.804136	 15.174354	-46.364418 -51.185559	 42.452289	 47.848776	 62.011587	-58.753203  25.941234	 9.724132	-1.954952	-42.586926	-17.162758	-3.467502  13.587962	 6.630198	-3.989231	-13.796054	-1.148462	-13.501918
1180 1  0.019946	-0.150671  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  30.123932	 10.678592	 7.236873 -92.498837	 35.560966	-4.456712	 72.459797	 41.361822  7.677064	 74.179939	-29.129952	 54.278816	 47.628623 -4.971088	 1.650772	 12.695532	-8.839399	-0.983392	-8.393595  14.163750	 10.615465	-18.949753	-32.560360	-9.507046	-9.096526
1200 1  0.037898	-0.132769  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  21.421583	 5.883835	 6.747759 -25.189749	 56.284126	 16.272053	 39.803887	-10.069964 -26.212025	 73.354291	 53.682898	 73.703987	-23.296733  28.464334	 17.166004	-21.849538	-7.145093	 6.299201	-17.228361  27.205174	 0.391698	 16.825432	-27.931401	-9.815095	-0.417634
1220 1  0.050731	-0.130820  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  39.561673	-8.178648	 9.808134 -75.446331	 38.142269	-4.167974	 37.131102	 75.735205  8.369909	 38.227216	-10.458349	 53.835936	 1.199567  40.054919	 15.160214	-35.443038	-2.838805	 12.603191	-19.050016  34.796399	 3.415547	 28.756933	-32.867488	-11.956592	-0.441135
1240 1  0.054313	-0.111525  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  21.837114	 0.831380	 0.106242 -47.665155	 81.299037	-29.573171	 91.501369	-10.907379 -48.451578	 86.860360	 2.279460	 39.131909	-87.291582  32.578462	 1.665350	-13.316053	-8.824524	 6.002481	-7.383245  31.916438	 15.042199	 8.587708	-22.626593	-5.253380	-9.823530
1260 1  0.013070	-0.159890  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  14.191718	-2.992988	 6.912028 -78.091605	 80.942765	-1.073204	 68.610317	-17.045866  0.150823	 47.720250	 2.649294	 60.423766	 24.344484  36.530970	 6.270249	-15.473244	-21.140040	 3.462835	-15.823655  42.493016	 10.782560	 6.441515	-47.476184	-13.680944	-2.034331
1280 1  0.027436	-0.181893  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  3.525912	-13.222148	 3.771879  0.608346	 46.226594	-25.431117	 58.916601	 32.220686 -34.542078	 35.653512	 29.892093	 78.963213	 27.823465  30.394266	 5.176127	-1.383017	-22.730122	-3.994322	-13.716949  43.828290	 10.051050	-6.684820	-49.221795	-17.632158	-3.675275
1300 1  0.048175	-0.172996  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  31.274508	 14.146918	 4.823544 -37.022693	 66.420305	 46.345930	 34.852533	-24.607062 -6.028864	 72.875094	 34.671234	 65.646162	-3.286177 -9.704699	 0.452980	 29.903974	-8.108059	-7.448951	-12.244292  22.104639	 2.302506	-35.199362	-43.511990	-17.222371	-7.522642
1320 1  0.045062	-0.104432  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  34.297950	-5.108256	-5.952318 -91.091923	 69.206265	 2.354067	 100.481842	-19.147908 -52.878860	 48.264311	-12.941510	 48.736752	 45.031894  14.503669	 4.617607	-26.428150	-37.913366	-14.819180	-9.275934 -3.995270	 6.754176	 21.318339	-26.122649	-15.521526	-9.298892
1340 1  0.041602	-0.160807  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  7.880603	-13.772877	-11.060118  4.226473	 38.552688	 32.286466	 96.445648	 38.350208 -80.444479	 79.602924	 38.798618	 52.082359	 81.309819  42.249942	 3.325333	-16.373727	-32.924537	-6.908599	-12.922354  41.542110	 12.957475	 8.041263	-47.772679	-18.979847	-5.186631
1360 1  0.014361	-0.083726  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  5.695809	 12.116246	-11.983021 -86.195789	 95.014163	 21.466884	 90.013628	 1.006227 -63.606773	 91.616558	 21.805495	 81.924568	 35.556959  29.811433	 5.639832	-24.731209	-22.676603	-3.830112	-9.276174  12.566248	 6.227990	 20.692425	-12.217952	-4.857041	-8.701278
1380 1  0.010016	-0.126829  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  22.166713	 13.440214	-1.145759  0.896081	 49.717240	 26.172249	 85.738107	-58.818644 -18.542971	 43.625417	 16.100482	 104.994662	 25.906511  24.111406	 0.412979	-18.092680	-6.471061	 10.631385	-12.911549  32.878403	 18.931497	 9.247876	-45.368232	-15.135752	-5.300000
1400 1  0.019995	-0.125470  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  30.536899	-5.082648	-6.149419 -57.366852	 55.300163	 9.708144	 87.725834	-13.520066 -72.974330	 77.317670	-19.215329	 77.808251	-70.932603  17.629645	 11.032872	-21.032502	-19.876523	 0.280603	-11.861927  6.077861	 2.983746	 15.076693	-15.954787	-2.506617	-5.747200
1420 1  0.011239	-0.124395  0.0 -0.26 0.0 -0.7 0.0 -0.7 3.14  9.915478	-0.755529	-2.660079 -66.271670	 82.111674	 0.876426	 104.150420	-41.949600 -89.509148	 52.403412	 40.505893	 97.103496	-11.311707  43.561033	 5.271961	-35.968224	-11.376064	 11.213715	-18.738198  40.174155	 13.850033	 27.245778	-46.098087	-16.297757	-1.395103
