0.85,1.5875e-22,-1.5029e-12,0,0
0.86,1.6582e-22,-1.5698e-12,0,0
0.87,1.7321e-22,-1.6398e-12,0,0
0.88,1.8093e-22,-1.7129e-12,0,0
0.89,1.8899e-22,-1.7892e-12,0,0
0.9,1.9741e-22,-1.8689e-12,0,0
0.91,2.0621e-22,-1.9522e-12,0,0
0.92,2.154e-22,-2.0393e-12,0,0
0.93,2.2501e-22,-2.1302e-12,0,0
0.94,2.3504e-22,-2.2251e-12,0,0
0.95,2.4552e-22,-2.3243e-12,0,0
0.96,2.5646e-22,-2.428e-12,0,0
0.97,2.679e-22,-2.5362e-12,0,0
0.98,2.7984e-22,-2.6493e-12,0,0
0.99,2.9232e-22,-2.7674e-12,0,0
1,3.0535e-22,-2.8908e-12,0,0
1.01,3.1897e-22,-3.0197e-12,0,0
1.02,3.332e-22,-3.1544e-12,0,0
1.03,3.4805e-22,-3.2951e-12,0,0
1.04,3.6358e-22,-3.442e-12,0,0
1.05,3.7979e-22,-3.5955e-12,0,0
1.06,3.9673e-22,-3.7559e-12,0,0
1.07,4.1442e-22,-3.9234e-12,0,0
1.08,4.3291e-22,-4.0984e-12,0,0
1.09,4.5221e-22,-4.2812e-12,0,0
1.1,4.7238e-22,-4.4721e-12,0,0
1.11,4.9345e-22,-4.6716e-12,0,0
1.12,5.1546e-22,-4.8799e-12,0,0
1.13,5.3845e-22,-5.0976e-12,0,0
1.14,5.6247e-22,-5.3249e-12,0,0
1.15,5.8755e-22,-5.5625e-12,0,0
1.16,6.1376e-22,-5.8106e-12,0,0
1.17,6.4114e-22,-6.0697e-12,0,0
1.18,6.6973e-22,-6.3405e-12,0,0
1.19,6.9961e-22,-6.6233e-12,0,0
1.2,7.3081e-22,-6.9187e-12,0,0
1.21,7.6341e-22,-7.2273e-12,0,0
1.22,7.9746e-22,-7.5497e-12,0,0
1.23,8.3303e-22,-7.8864e-12,0,0
1.24,8.7019e-22,-8.2382e-12,0,0
1.25,9.0901e-22,-8.6057e-12,0,0
1.26,9.4955e-22,-8.9896e-12,0,0
1.27,9.9191e-22,-9.3906e-12,0,0
1.28,1.0362e-21,-9.8094e-12,0,0
1.29,1.0824e-21,-1.0247e-11,0,0
1.3,1.1307e-21,-1.0704e-11,0,0
1.31,1.1811e-21,-1.1182e-11,0,0
1.32,1.2338e-21,-1.168e-11,0,0
1.33,1.2888e-21,-1.2201e-11,0,0
1.34,1.3463e-21,-1.2746e-11,0,0
1.35,1.4064e-21,-1.3314e-11,0,0
1.36,1.4691e-21,-1.3908e-11,0,0
1.37,1.5346e-21,-1.4528e-11,0,0
1.38,1.6031e-21,-1.5176e-11,0,0
1.39,1.6746e-21,-1.5853e-11,0,0
1.4,1.7493e-21,-1.6561e-11,0,0
1.41,1.8273e-21,-1.7299e-11,0,0
1.42,1.9088e-21,-1.8071e-11,0,0
1.43,1.994e-21,-1.8877e-11,0,0
1.44,2.0829e-21,-1.9719e-11,0,0
1.45,2.1758e-21,-2.0599e-11,0,0
1.46,2.2729e-21,-2.1518e-11,0,0
1.47,2.3743e-21,-2.2477e-11,0,0
1.48,2.4802e-21,-2.348e-11,0,0
1.49,2.5908e-21,-2.4528e-11,0,0
1.5,2.7064e-21,-2.5622e-11,0,0
1.51,2.8271e-21,-2.6765e-11,0,0
1.52,2.9532e-21,-2.7958e-11,0,0
1.53,3.0849e-21,-2.9206e-11,0,0
1.54,3.2226e-21,-3.0508e-11,0,0
1.55,3.3663e-21,-3.1869e-11,0,0
1.56,3.5165e-21,-3.3291e-11,0,0
1.57,3.6733e-21,-3.4776e-11,0,0
1.58,3.8372e-21,-3.6327e-11,0,0
1.59,4.0084e-21,-3.7948e-11,0,0
1.6,4.1872e-21,-3.964e-11,0,0
1.61,4.3739e-21,-4.1409e-11,0,0
1.62,4.569e-21,-4.3256e-11,0,0
1.63,4.7729e-21,-4.5185e-11,0,0
1.64,4.9858e-21,-4.7201e-11,0,0
1.65,5.2082e-21,-4.9306e-11,0,0
1.66,5.4405e-21,-5.1506e-11,0,0
1.67,5.6832e-21,-5.3803e-11,0,0
1.68,5.9367e-21,-5.6203e-11,0,0
1.69,6.2015e-21,-5.871e-11,0,0
1.7,6.4781e-21,-6.1329e-11,0,0
1.71,6.7671e-21,-6.4065e-11,0,0
1.72,7.069e-21,-6.6923e-11,0,0
1.73,7.3843e-21,-6.9908e-11,0,0
1.74,7.7137e-21,-7.3027e-11,0,0
1.75,8.0578e-21,-7.6284e-11,0,0
1.76,8.4172e-21,-7.9687e-11,0,0
1.77,8.7927e-21,-8.3242e-11,0,0
1.78,9.1849e-21,-8.6955e-11,0,0
1.79,9.5946e-21,-9.0834e-11,0,0
1.8,1.0023e-20,-9.4885e-11,0,0
1.81,1.047e-20,-9.9118e-11,0,0
1.82,1.0937e-20,-1.0354e-10,0,0
1.83,1.1425e-20,-1.0816e-10,0,0
1.84,1.1934e-20,-1.1298e-10,0,0
1.85,1.2467e-20,-1.1802e-10,0,0
1.86,1.3023e-20,-1.2329e-10,0,0
1.87,1.3604e-20,-1.2879e-10,0,0
1.88,1.421e-20,-1.3453e-10,0,0
1.89,1.4844e-20,-1.4053e-10,0,0
1.9,1.5506e-20,-1.468e-10,0,0
1.91,1.6198e-20,-1.5335e-10,0,0
1.92,1.6921e-20,-1.6019e-10,0,0
1.93,1.7675e-20,-1.6734e-10,0,0
1.94,1.8464e-20,-1.748e-10,0,0
1.95,1.9288e-20,-1.826e-10,0,0
1.96,2.0148e-20,-1.9074e-10,0,0
1.97,2.1047e-20,-1.9925e-10,0,0
1.98,2.1986e-20,-2.0814e-10,0,0
1.99,2.2966e-20,-2.1742e-10,0,0
2,2.3991e-20,-2.2712e-10,0,0
2.01,2.5061e-20,-2.3725e-10,0,0
2.02,2.6179e-20,-2.4784e-10,0,0
2.03,2.7347e-20,-2.5889e-10,0,0
2.04,2.8566e-20,-2.7044e-10,0,0
2.05,2.9841e-20,-2.8251e-10,0,0
2.06,3.1172e-20,-2.9511e-10,0,0
2.07,3.2562e-20,-3.0827e-10,0,0
2.08,3.4015e-20,-3.2202e-10,0,0
2.09,3.5532e-20,-3.3639e-10,0,0
2.1,3.7117e-20,-3.5139e-10,0,0
2.11,3.8773e-20,-3.6707e-10,0,0
2.12,4.0502e-20,-3.8344e-10,0,0
2.13,4.2309e-20,-4.0055e-10,0,0
2.14,4.4196e-20,-4.1841e-10,0,0
2.15,4.6168e-20,-4.3708e-10,0,0
2.16,4.8227e-20,-4.5657e-10,0,0
2.17,5.0379e-20,-4.7694e-10,0,0
2.18,5.2626e-20,-4.9822e-10,0,0
2.19,5.4973e-20,-5.2044e-10,0,0
2.2,5.7426e-20,-5.4366e-10,0,0
2.21,5.9987e-20,-5.6791e-10,0,0
2.22,6.2663e-20,-5.9324e-10,0,0
2.23,6.5458e-20,-6.197e-10,0,0
2.24,6.8378e-20,-6.4735e-10,0,0
2.25,7.1428e-20,-6.7622e-10,0,0
2.26,7.4615e-20,-7.0639e-10,0,0
2.27,7.7943e-20,-7.379e-10,0,0
2.28,8.142e-20,-7.7081e-10,0,0
2.29,8.5052e-20,-8.052e-10,0,0
2.3,8.8846e-20,-8.4112e-10,0,0
2.31,9.2809e-20,-8.7864e-10,0,0
2.32,9.6949e-20,-9.1783e-10,0,0
2.33,1.0127e-19,-9.5877e-10,0,0
2.34,1.0579e-19,-1.0015e-09,0,0
2.35,1.1051e-19,-1.0462e-09,0,0
2.36,1.1544e-19,-1.0929e-09,0,0
2.37,1.2059e-19,-1.1416e-09,0,0
2.38,1.2597e-19,-1.1926e-09,0,0
2.39,1.3159e-19,-1.2458e-09,0,0
2.4,1.3746e-19,-1.3013e-09,0,0
2.41,1.4359e-19,-1.3594e-09,0,0
2.42,1.4999e-19,-1.42e-09,0,0
2.43,1.5669e-19,-1.4834e-09,0,0
2.44,1.6367e-19,-1.5495e-09,0,0
2.45,1.7098e-19,-1.6186e-09,0,0
2.46,1.786e-19,-1.6909e-09,0,0
2.47,1.8657e-19,-1.7663e-09,0,0
2.48,1.9489e-19,-1.8451e-09,0,0
2.49,2.0359e-19,-1.9274e-09,0,0
2.5,2.1267e-19,-2.0133e-09,0,0
2.51,2.2215e-19,-2.1032e-09,0,0
2.52,2.3206e-19,-2.197e-09,0,0
2.53,2.4241e-19,-2.295e-09,0,0
2.54,2.5323e-19,-2.3973e-09,0,0
2.55,2.6452e-19,-2.5043e-09,0,0
2.56,2.7632e-19,-2.616e-09,0,0
2.57,2.8865e-19,-2.7327e-09,0,0
2.58,3.0153e-19,-2.8546e-09,0,0
2.59,3.1498e-19,-2.9819e-09,0,0
2.6,3.2903e-19,-3.1149e-09,0,0
2.61,3.437e-19,-3.2539e-09,0,0
2.62,3.5904e-19,-3.399e-09,0,0
2.63,3.7505e-19,-3.5507e-09,0,0
2.64,3.9178e-19,-3.709e-09,0,0
2.65,4.0926e-19,-3.8745e-09,0,0
2.66,4.2751e-19,-4.0473e-09,0,0
2.67,4.4658e-19,-4.2279e-09,0,0
2.68,4.665e-19,-4.4165e-09,0,0
2.69,4.8731e-19,-4.6135e-09,0,0
2.7,5.0905e-19,-4.8193e-09,0,0
2.71,5.3176e-19,-5.0342e-09,0,0
2.72,5.5548e-19,-5.2588e-09,0,0
2.73,5.8026e-19,-5.4934e-09,0,0
2.74,6.0614e-19,-5.7384e-09,0,0
2.75,6.3318e-19,-5.9944e-09,0,0
2.76,6.6142e-19,-6.2618e-09,0,0
2.77,6.9093e-19,-6.5411e-09,0,0
2.78,7.2175e-19,-6.8329e-09,0,0
2.79,7.5395e-19,-7.1377e-09,0,0
2.8,7.8758e-19,-7.4561e-09,0,0
2.81,8.2271e-19,-7.7887e-09,0,0
2.82,8.5941e-19,-8.1361e-09,0,0
2.83,8.9774e-19,-8.4991e-09,0,0
2.84,9.3779e-19,-8.8782e-09,0,0
2.85,9.7962e-19,-9.2742e-09,0,0
2.86,1.0233e-18,-9.6879e-09,0,0
2.87,1.069e-18,-1.012e-08,0,0
2.88,1.1167e-18,-1.0571e-08,0,0
2.89,1.1665e-18,-1.1043e-08,0,0
2.9,1.2185e-18,-1.1536e-08,0,0
2.91,1.2729e-18,-1.205e-08,0,0
2.92,1.3296e-18,-1.2588e-08,0,0
2.93,1.3889e-18,-1.3149e-08,0,0
2.94,1.4509e-18,-1.3736e-08,0,0
2.95,1.5156e-18,-1.4349e-08,0,0
2.96,1.5832e-18,-1.4989e-08,0,0
2.97,1.6538e-18,-1.5657e-08,0,0
2.98,1.7276e-18,-1.6356e-08,0,0
2.99,1.8047e-18,-1.7085e-08,0,0
3,1.8852e-18,-1.7847e-08,0,0
3.01,1.9693e-18,-1.8643e-08,0,0
3.02,2.0571e-18,-1.9475e-08,0,0
3.03,2.1489e-18,-2.0344e-08,0,0
3.04,2.2447e-18,-2.1251e-08,0,0
3.05,2.3449e-18,-2.2199e-08,0,0
3.06,2.4495e-18,-2.319e-08,0,0
3.07,2.5587e-18,-2.4224e-08,0,0
3.08,2.6729e-18,-2.5305e-08,0,0
3.09,2.7921e-18,-2.6433e-08,0,0
3.1,2.9167e-18,-2.7612e-08,0,0
3.11,3.0468e-18,-2.8844e-08,0,0
3.12,3.1827e-18,-3.0131e-08,0,0
3.13,3.3247e-18,-3.1475e-08,0,0
3.14,3.473e-18,-3.2879e-08,0,0
3.15,3.6279e-18,-3.4346e-08,0,0
3.16,3.7897e-18,-3.5878e-08,0,0
3.17,3.9588e-18,-3.7478e-08,0,0
3.18,4.1353e-18,-3.915e-08,0,0
3.19,4.3198e-18,-4.0896e-08,0,0
3.2,4.5125e-18,-4.2721e-08,0,0
3.21,4.7138e-18,-4.4626e-08,0,0
3.22,4.9241e-18,-4.6617e-08,0,0
3.23,5.1437e-18,-4.8696e-08,0,0
3.24,5.3732e-18,-5.0869e-08,0,0
3.25,5.6129e-18,-5.3138e-08,0,0
3.26,5.8632e-18,-5.5508e-08,0,0
3.27,6.1248e-18,-5.7984e-08,0,0
3.28,6.398e-18,-6.0571e-08,0,0
3.29,6.6834e-18,-6.3272e-08,0,0
3.3,6.9815e-18,-6.6095e-08,0,0
3.31,7.2929e-18,-6.9043e-08,0,0
3.32,7.6183e-18,-7.2123e-08,0,0
3.33,7.9581e-18,-7.534e-08,0,0
3.34,8.3131e-18,-7.8701e-08,0,0
3.35,8.6839e-18,-8.2212e-08,0,0
3.36,9.0713e-18,-8.5879e-08,0,0
3.37,9.4759e-18,-8.971e-08,0,0
3.38,9.8986e-18,-9.3711e-08,0,0
3.39,1.034e-17,-9.7892e-08,0,0
3.4,1.0801e-17,-1.0226e-07,0,0
3.41,1.1283e-17,-1.0682e-07,0,0
3.42,1.1787e-17,-1.1158e-07,0,0
3.43,1.2312e-17,-1.1656e-07,0,0
3.44,1.2862e-17,-1.2176e-07,0,0
3.45,1.3435e-17,-1.2719e-07,0,0
3.46,1.4035e-17,-1.3287e-07,0,0
3.47,1.4661e-17,-1.3879e-07,0,0
3.48,1.5315e-17,-1.4499e-07,0,0
3.49,1.5998e-17,-1.5145e-07,0,0
3.5,1.6711e-17,-1.5821e-07,0,0
3.51,1.7457e-17,-1.6527e-07,0,0
3.52,1.8236e-17,-1.7264e-07,0,0
3.53,1.9049e-17,-1.8034e-07,0,0
3.54,1.9899e-17,-1.8838e-07,0,0
3.55,2.0786e-17,-1.9679e-07,0,0
3.56,2.1714e-17,-2.0556e-07,0,0
3.57,2.2682e-17,-2.1473e-07,0,0
3.58,2.3694e-17,-2.2431e-07,0,0
3.59,2.4751e-17,-2.3432e-07,0,0
3.6,2.5855e-17,-2.4477e-07,0,0
3.61,2.7008e-17,-2.5569e-07,0,0
3.62,2.8213e-17,-2.671e-07,0,0
3.63,2.9471e-17,-2.7901e-07,0,0
3.64,3.0786e-17,-2.9146e-07,0,0
3.65,3.2159e-17,-3.0446e-07,0,0
3.66,3.3594e-17,-3.1804e-07,0,0
3.67,3.5093e-17,-3.3223e-07,0,0
3.68,3.6658e-17,-3.4705e-07,0,0
3.69,3.8293e-17,-3.6253e-07,0,0
3.7,4.0001e-17,-3.787e-07,0,0
3.71,4.1786e-17,-3.9559e-07,0,0
3.72,4.365e-17,-4.1324e-07,0,0
3.73,4.5597e-17,-4.3167e-07,0,0
3.74,4.7631e-17,-4.5093e-07,0,0
3.75,4.9755e-17,-4.7104e-07,0,0
3.76,5.1975e-17,-4.9205e-07,0,0
3.77,5.4293e-17,-5.14e-07,0,0
3.78,5.6715e-17,-5.3693e-07,0,0
3.79,5.9245e-17,-5.6088e-07,0,0
3.8,6.1888e-17,-5.859e-07,0,0
3.81,6.4648e-17,-6.1204e-07,0,0
3.82,6.7532e-17,-6.3934e-07,0,0
3.83,7.0545e-17,-6.6786e-07,0,0
3.84,7.3692e-17,-6.9765e-07,0,0
3.85,7.6979e-17,-7.2877e-07,0,0
3.86,8.0413e-17,-7.6128e-07,0,0
3.87,8.4e-17,-7.9524e-07,0,0
3.88,8.7747e-17,-8.3071e-07,0,0
3.89,9.1661e-17,-8.6776e-07,0,0
3.9,9.5749e-17,-9.0647e-07,0,0
3.91,1.0002e-16,-9.4691e-07,0,0
3.92,1.0448e-16,-9.8915e-07,0,0
3.93,1.0914e-16,-1.0333e-06,0,0
3.94,1.1401e-16,-1.0794e-06,0,0
3.95,1.191e-16,-1.1275e-06,0,0
3.96,1.2441e-16,-1.1778e-06,0,0
3.97,1.2996e-16,-1.2303e-06,0,0
3.98,1.3576e-16,-1.2852e-06,0,0
3.99,1.4181e-16,-1.3426e-06,0,0
4,1.4814e-16,-1.4024e-06,0,0
4.01,1.5475e-16,-1.465e-06,0,0
4.02,1.6165e-16,-1.5304e-06,0,0
4.03,1.6886e-16,-1.5986e-06,0,0
4.04,1.7639e-16,-1.6699e-06,0,0
4.05,1.8426e-16,-1.7444e-06,0,0
4.06,1.9248e-16,-1.8222e-06,0,0
4.07,2.0107e-16,-1.9035e-06,0,0
4.08,2.1004e-16,-1.9884e-06,0,0
4.09,2.194e-16,-2.0771e-06,0,0
4.1,2.2919e-16,-2.1698e-06,0,0
4.11,2.3942e-16,-2.2666e-06,0,0
4.12,2.5009e-16,-2.3677e-06,0,0
4.13,2.6125e-16,-2.4733e-06,0,0
4.14,2.729e-16,-2.5836e-06,0,0
4.15,2.8508e-16,-2.6989e-06,0,0
4.16,2.978e-16,-2.8193e-06,0,0
4.17,3.1108e-16,-2.945e-06,0,0
4.18,3.2496e-16,-3.0764e-06,0,0
4.19,3.3945e-16,-3.2136e-06,0,0
4.2,3.5459e-16,-3.357e-06,0,0
4.21,3.7041e-16,-3.5067e-06,0,0
4.22,3.8693e-16,-3.6632e-06,0,0
4.23,4.0419e-16,-3.8266e-06,0,0
4.24,4.2222e-16,-3.9972e-06,0,0
4.25,4.4106e-16,-4.1756e-06,0,0
4.26,4.6073e-16,-4.3618e-06,0,0
4.27,4.8128e-16,-4.5564e-06,0,0
4.28,5.0275e-16,-4.7596e-06,0,0
4.29,5.2518e-16,-4.9719e-06,0,0
4.3,5.4861e-16,-5.1937e-06,0,0
4.31,5.7308e-16,-5.4254e-06,0,0
4.32,5.9864e-16,-5.6674e-06,0,0
4.33,6.2535e-16,-5.9202e-06,0,0
4.34,6.5324e-16,-6.1843e-06,0,0
4.35,6.8238e-16,-6.4602e-06,0,0
4.36,7.1282e-16,-6.7484e-06,0,0
4.37,7.4462e-16,-7.0494e-06,0,0
4.38,7.7783e-16,-7.3638e-06,0,0
4.39,8.1253e-16,-7.6923e-06,0,0
4.4,8.4877e-16,-8.0355e-06,0,0
4.41,8.8664e-16,-8.3939e-06,0,0
4.42,9.2619e-16,-8.7683e-06,0,0
4.43,9.675e-16,-9.1595e-06,0,0
4.44,1.0107e-15,-9.5681e-06,0,0
4.45,1.0557e-15,-9.9949e-06,0,0
4.46,1.1028e-15,-1.0441e-05,0,0
4.47,1.152e-15,-1.0906e-05,0,0
4.48,1.2034e-15,-1.1393e-05,0,0
4.49,1.2571e-15,-1.1901e-05,0,0
4.5,1.3132e-15,-1.2432e-05,0,0
4.51,1.3718e-15,-1.2987e-05,0,0
4.52,1.4329e-15,-1.3566e-05,0,0
4.53,1.4969e-15,-1.4171e-05,0,0
4.54,1.5636e-15,-1.4803e-05,0,0
4.55,1.6334e-15,-1.5463e-05,0,0
4.56,1.7062e-15,-1.6153e-05,0,0
4.57,1.7824e-15,-1.6874e-05,0,0
4.58,1.8619e-15,-1.7627e-05,0,0
4.59,1.9449e-15,-1.8413e-05,0,0
4.6,2.0317e-15,-1.9234e-05,0,0
4.61,2.1223e-15,-2.0092e-05,0,0
4.62,2.217e-15,-2.0988e-05,0,0
4.63,2.3159e-15,-2.1925e-05,0,0
4.64,2.4192e-15,-2.2903e-05,0,0
4.65,2.5271e-15,-2.3924e-05,0,0
4.66,2.6398e-15,-2.4991e-05,0,0
4.67,2.7576e-15,-2.6106e-05,0,0
4.68,2.8806e-15,-2.7271e-05,0,0
4.69,3.0091e-15,-2.8487e-05,0,0
4.7,3.1433e-15,-2.9758e-05,0,0
4.71,3.2835e-15,-3.1085e-05,0,0
4.72,3.43e-15,-3.2472e-05,0,0
4.73,3.583e-15,-3.3921e-05,0,0
4.74,3.7428e-15,-3.5434e-05,0,0
4.75,3.9098e-15,-3.7014e-05,0,0
4.76,4.0842e-15,-3.8665e-05,0,0
4.77,4.2664e-15,-4.039e-05,0,0
4.78,4.4567e-15,-4.2192e-05,0,0
4.79,4.6555e-15,-4.4074e-05,0,0
4.8,4.8631e-15,-4.604e-05,0,0
4.81,5.0801e-15,-4.8094e-05,0,0
4.82,5.3067e-15,-5.0239e-05,0,0
4.83,5.5434e-15,-5.248e-05,0,0
4.84,5.7907e-15,-5.4821e-05,0,0
4.85,6.049e-15,-5.7267e-05,0,0
4.86,6.3188e-15,-5.9821e-05,0,0
4.87,6.6007e-15,-6.249e-05,0,0
4.88,6.8951e-15,-6.5277e-05,0,0
4.89,7.2027e-15,-6.8189e-05,0,0
4.9,7.524e-15,-7.1231e-05,0,0
4.91,7.8596e-15,-7.4408e-05,0,0
4.92,8.2102e-15,-7.7727e-05,0,0
4.93,8.5765e-15,-8.1194e-05,0,0
4.94,8.959e-15,-8.4816e-05,0,0
4.95,9.3587e-15,-8.86e-05,0,0
4.96,9.7761e-15,-9.2552e-05,0,0
4.97,1.0212e-14,-9.668e-05,0,0
4.98,1.0668e-14,-0.00010099,0,0
4.99,1.1144e-14,-0.0001055,0,0
5,1.1641e-14,-0.0001102,0,0
5.01,1.216e-14,-0.00011512,0,0
5.02,1.2702e-14,-0.00012026,0,0
5.03,1.3269e-14,-0.00012562,0,0
5.04,1.3861e-14,-0.00013122,0,0
5.05,1.4479e-14,-0.00013708,0,0
5.06,1.5125e-14,-0.00014319,0,0
5.07,1.58e-14,-0.00014958,0,0
5.08,1.6505e-14,-0.00015625,0,0
5.09,1.7241e-14,-0.00016322,0,0
5.1,1.801e-14,-0.0001705,0,0
5.11,1.8813e-14,-0.00017811,0,0
5.12,1.9652e-14,-0.00018605,0,0
5.13,2.0529e-14,-0.00019435,0,0
5.14,2.1445e-14,-0.00020302,0,0
5.15,2.2401e-14,-0.00021208,0,0
5.16,2.3401e-14,-0.00022154,0,0
5.17,2.4445e-14,-0.00023142,0,0
5.18,2.5535e-14,-0.00024174,0,0
5.19,2.6674e-14,-0.00025253,0,0
5.2,2.7864e-14,-0.00026379,0,0
5.21,2.9107e-14,-0.00027556,0,0
5.22,3.0405e-14,-0.00028785,0,0
5.23,3.1762e-14,-0.00030069,0,0
5.24,3.3178e-14,-0.0003141,0,0
5.25,3.4658e-14,-0.00032812,0,0
5.26,3.6204e-14,-0.00034275,0,0
5.27,3.7819e-14,-0.00035804,0,0
5.28,3.9506e-14,-0.00037401,0,0
5.29,4.1269e-14,-0.0003907,0,0
5.3,4.311e-14,-0.00040812,0,0
5.31,4.5033e-14,-0.00042633,0,0
5.32,4.7041e-14,-0.00044535,0,0
5.33,4.914e-14,-0.00046521,0,0
5.34,5.1332e-14,-0.00048596,0,0
5.35,5.3621e-14,-0.00050764,0,0
5.36,5.6013e-14,-0.00053029,0,0
5.37,5.8512e-14,-0.00055394,0,0
5.38,6.1122e-14,-0.00057865,0,0
5.39,6.3849e-14,-0.00060446,0,0
5.4,6.6697e-14,-0.00063143,0,0
5.41,6.9672e-14,-0.00065959,0,0
5.42,7.278e-14,-0.00068902,0,0
5.43,7.6026e-14,-0.00071975,0,0
5.44,7.9418e-14,-0.00075186,0,0
5.45,8.296e-14,-0.0007854,0,0
5.46,8.6661e-14,-0.00082043,0,0
5.47,9.0527e-14,-0.00085703,0,0
5.48,9.4565e-14,-0.00089526,0,0
5.49,9.8783e-14,-0.00093519,0,0
5.5,1.0319e-13,-0.00097691,0,0
5.51,1.0779e-13,-0.0010205,0,0
5.52,1.126e-13,-0.001066,0,0
5.53,1.1762e-13,-0.0011136,0,0
5.54,1.2287e-13,-0.0011632,0,0
5.55,1.2835e-13,-0.0012151,0,0
5.56,1.3408e-13,-0.0012693,0,0
5.57,1.4006e-13,-0.0013259,0,0
5.58,1.4631e-13,-0.0013851,0,0
5.59,1.5283e-13,-0.0014469,0,0
5.6,1.5965e-13,-0.0015114,0,0
5.61,1.6677e-13,-0.0015788,0,0
5.62,1.7421e-13,-0.0016493,0,0
5.63,1.8198e-13,-0.0017228,0,0
5.64,1.901e-13,-0.0017997,0,0
5.65,1.9858e-13,-0.00188,0,0
5.66,2.0744e-13,-0.0019638,0,0
5.67,2.1669e-13,-0.0020514,0,0
5.68,2.2636e-13,-0.0021429,0,0
5.69,2.3645e-13,-0.0022385,0,0
