5.200000e-01,	-3.800200e-23,	3.597700e-13,	5.150000e-01
5.300000e-01,	-3.966000e-23,	3.754700e-13,	5.150000e-01
5.400000e-01,	-4.139400e-23,	3.918900e-13,	5.150000e-01
5.500000e-01,	-4.320700e-23,	4.090500e-13,	5.150000e-01
5.600000e-01,	-4.510200e-23,	4.269900e-13,	5.150000e-01
5.700000e-01,	-4.708400e-23,	4.457500e-13,	5.150000e-01
5.800000e-01,	-4.915400e-23,	4.653500e-13,	5.150000e-01
5.900000e-01,	-5.131900e-23,	4.858400e-13,	5.150000e-01
6.000000e-01,	-5.358100e-23,	5.072600e-13,	5.150000e-01
6.100000e-01,	-5.594500e-23,	5.296400e-13,	5.150000e-01
6.200000e-01,	-5.841600e-23,	5.530300e-13,	5.150000e-01
6.300000e-01,	-6.099800e-23,	5.774800e-13,	5.150000e-01
6.400000e-01,	-6.369700e-23,	6.030200e-13,	5.150000e-01
6.500000e-01,	-6.651600e-23,	6.297200e-13,	5.150000e-01
6.600000e-01,	-6.946300e-23,	6.576100e-13,	5.150000e-01
6.700000e-01,	-7.254100e-23,	6.867600e-13,	5.150000e-01
6.800000e-01,	-7.575800e-23,	7.172100e-13,	5.150000e-01
6.900000e-01,	-7.911900e-23,	7.490300e-13,	5.150000e-01
7.000000e-01,	-8.263100e-23,	7.822800e-13,	5.150000e-01
7.100000e-01,	-8.630000e-23,	8.170200e-13,	5.150000e-01
7.200000e-01,	-9.013400e-23,	8.533100e-13,	5.150000e-01
7.300000e-01,	-9.413900e-23,	8.912300e-13,	5.150000e-01
7.400000e-01,	-9.832400e-23,	9.308500e-13,	5.150000e-01
7.500000e-01,	-1.027000e-22,	9.722400e-13,	5.150000e-01
7.600000e-01,	-1.072600e-22,	1.015500e-12,	5.150000e-01
7.700000e-01,	-1.120400e-22,	1.060700e-12,	5.150000e-01
7.800000e-01,	-1.170200e-22,	1.107900e-12,	5.150000e-01
7.900000e-01,	-1.222300e-22,	1.157200e-12,	5.150000e-01
8.000000e-01,	-1.276700e-22,	1.208700e-12,	5.150000e-01
8.100000e-01,	-1.333500e-22,	1.262500e-12,	5.150000e-01
8.200000e-01,	-1.392900e-22,	1.318700e-12,	5.150000e-01
8.300000e-01,	-1.455000e-22,	1.377400e-12,	5.150000e-01
8.400000e-01,	-1.519800e-22,	1.438800e-12,	5.150000e-01
8.500000e-01,	-1.587500e-22,	1.502900e-12,	5.150000e-01
8.600000e-01,	-1.658200e-22,	1.569800e-12,	5.150000e-01
8.700000e-01,	-1.732100e-22,	1.639800e-12,	5.150000e-01
8.800000e-01,	-1.809300e-22,	1.712900e-12,	5.150000e-01
8.900000e-01,	-1.889900e-22,	1.789200e-12,	5.150000e-01
9.000000e-01,	-1.974100e-22,	1.868900e-12,	5.150000e-01
9.100000e-01,	-2.062100e-22,	1.952200e-12,	5.150000e-01
9.200000e-01,	-2.154000e-22,	2.039300e-12,	5.150000e-01
9.300000e-01,	-2.250100e-22,	2.130200e-12,	5.150000e-01
9.400000e-01,	-2.350400e-22,	2.225100e-12,	5.150000e-01
9.500000e-01,	-2.455200e-22,	2.324300e-12,	5.150000e-01
9.600000e-01,	-2.564600e-22,	2.428000e-12,	5.150000e-01
9.700000e-01,	-2.679000e-22,	2.536200e-12,	5.150000e-01
9.800000e-01,	-2.798400e-22,	2.649300e-12,	5.150000e-01
9.900000e-01,	-2.923200e-22,	2.767400e-12,	5.150000e-01
1.000000e+00,	-3.053500e-22,	2.890800e-12,	5.150000e-01
1.010000e+00,	-3.189700e-22,	3.019700e-12,	5.150000e-01
1.020000e+00,	-3.332000e-22,	3.154400e-12,	5.150000e-01
1.030000e+00,	-3.480500e-22,	3.295100e-12,	5.150000e-01
1.040000e+00,	-3.635800e-22,	3.442000e-12,	5.150000e-01
1.050000e+00,	-3.797900e-22,	3.595500e-12,	5.150000e-01
1.060000e+00,	-3.967300e-22,	3.755900e-12,	5.150000e-01
1.070000e+00,	-4.144200e-22,	3.923400e-12,	5.150000e-01
1.080000e+00,	-4.329100e-22,	4.098400e-12,	5.150000e-01
1.090000e+00,	-4.522100e-22,	4.281200e-12,	5.150000e-01
1.100000e+00,	-4.723800e-22,	4.472100e-12,	5.150000e-01
1.110000e+00,	-4.934500e-22,	4.671600e-12,	5.150000e-01
1.120000e+00,	-5.154600e-22,	4.879900e-12,	5.150000e-01
1.130000e+00,	-5.384500e-22,	5.097600e-12,	5.150000e-01
1.140000e+00,	-5.624700e-22,	5.324900e-12,	5.150000e-01
1.150000e+00,	-5.875500e-22,	5.562500e-12,	5.150000e-01
1.160000e+00,	-6.137600e-22,	5.810600e-12,	5.150000e-01
1.170000e+00,	-6.411400e-22,	6.069700e-12,	5.150000e-01
1.180000e+00,	-6.697300e-22,	6.340500e-12,	5.150000e-01
1.190000e+00,	-6.996100e-22,	6.623300e-12,	5.150000e-01
1.200000e+00,	-7.308100e-22,	6.918700e-12,	5.150000e-01
1.210000e+00,	-7.634100e-22,	7.227300e-12,	5.150000e-01
1.220000e+00,	-7.974600e-22,	7.549700e-12,	5.150000e-01
1.230000e+00,	-8.330300e-22,	7.886400e-12,	5.150000e-01
1.240000e+00,	-8.701900e-22,	8.238200e-12,	5.150000e-01
1.250000e+00,	-9.090100e-22,	8.605700e-12,	5.150000e-01
1.260000e+00,	-9.495500e-22,	8.989600e-12,	5.150000e-01
1.270000e+00,	-9.919100e-22,	9.390600e-12,	5.150000e-01
1.280000e+00,	-1.036200e-21,	9.809400e-12,	5.150000e-01
1.290000e+00,	-1.082400e-21,	1.024700e-11,	5.150000e-01
1.300000e+00,	-1.130700e-21,	1.070400e-11,	5.150000e-01
1.310000e+00,	-1.181100e-21,	1.118200e-11,	5.150000e-01
1.320000e+00,	-1.233800e-21,	1.168000e-11,	5.150000e-01
1.330000e+00,	-1.288800e-21,	1.220100e-11,	5.150000e-01
1.340000e+00,	-1.346300e-21,	1.274600e-11,	5.150000e-01
1.350000e+00,	-1.406400e-21,	1.331400e-11,	5.150000e-01
1.360000e+00,	-1.469100e-21,	1.390800e-11,	5.150000e-01
1.370000e+00,	-1.534600e-21,	1.452800e-11,	5.150000e-01
1.380000e+00,	-1.603100e-21,	1.517600e-11,	5.150000e-01
1.390000e+00,	-1.674600e-21,	1.585300e-11,	5.150000e-01
1.400000e+00,	-1.749300e-21,	1.656100e-11,	5.150000e-01
1.410000e+00,	-1.827300e-21,	1.729900e-11,	5.150000e-01
1.420000e+00,	-1.908800e-21,	1.807100e-11,	5.150000e-01
1.430000e+00,	-1.994000e-21,	1.887700e-11,	5.150000e-01
1.440000e+00,	-2.082900e-21,	1.971900e-11,	5.150000e-01
1.450000e+00,	-2.175800e-21,	2.059900e-11,	5.150000e-01
1.460000e+00,	-2.272900e-21,	2.151800e-11,	5.150000e-01
1.470000e+00,	-2.374300e-21,	2.247700e-11,	5.150000e-01
1.480000e+00,	-2.480200e-21,	2.348000e-11,	5.150000e-01
1.490000e+00,	-2.590800e-21,	2.452800e-11,	5.150000e-01
1.500000e+00,	-2.706400e-21,	2.562200e-11,	5.150000e-01
1.510000e+00,	-2.827100e-21,	2.676500e-11,	5.150000e-01
1.520000e+00,	-2.953200e-21,	2.795800e-11,	5.150000e-01
1.530000e+00,	-3.084900e-21,	2.920600e-11,	5.150000e-01
1.540000e+00,	-3.222600e-21,	3.050800e-11,	5.150000e-01
1.550000e+00,	-3.366300e-21,	3.186900e-11,	5.150000e-01
1.560000e+00,	-3.516500e-21,	3.329100e-11,	5.150000e-01
1.570000e+00,	-3.673300e-21,	3.477600e-11,	5.150000e-01
1.580000e+00,	-3.837200e-21,	3.632700e-11,	5.150000e-01
1.590000e+00,	-4.008400e-21,	3.794800e-11,	5.150000e-01
1.600000e+00,	-4.187200e-21,	3.964000e-11,	5.150000e-01
1.610000e+00,	-4.373900e-21,	4.140900e-11,	5.150000e-01
1.620000e+00,	-4.569000e-21,	4.325600e-11,	5.150000e-01
1.630000e+00,	-4.772900e-21,	4.518500e-11,	5.150000e-01
1.640000e+00,	-4.985800e-21,	4.720100e-11,	5.150000e-01
1.650000e+00,	-5.208200e-21,	4.930600e-11,	5.150000e-01
1.660000e+00,	-5.440500e-21,	5.150600e-11,	5.150000e-01
1.670000e+00,	-5.683200e-21,	5.380300e-11,	5.150000e-01
1.680000e+00,	-5.936700e-21,	5.620300e-11,	5.150000e-01
1.690000e+00,	-6.201500e-21,	5.871000e-11,	5.150000e-01
1.700000e+00,	-6.478100e-21,	6.132900e-11,	5.150000e-01
1.710000e+00,	-6.767100e-21,	6.406500e-11,	5.150000e-01
1.720000e+00,	-7.069000e-21,	6.692300e-11,	5.150000e-01
1.730000e+00,	-7.384300e-21,	6.990800e-11,	5.150000e-01
1.740000e+00,	-7.713700e-21,	7.302700e-11,	5.150000e-01
1.750000e+00,	-8.057800e-21,	7.628400e-11,	5.150000e-01
1.760000e+00,	-8.417200e-21,	7.968700e-11,	5.150000e-01
1.770000e+00,	-8.792700e-21,	8.324200e-11,	5.150000e-01
1.780000e+00,	-9.184900e-21,	8.695500e-11,	5.150000e-01
1.790000e+00,	-9.594600e-21,	9.083400e-11,	5.150000e-01
1.800000e+00,	-1.002300e-20,	9.488500e-11,	5.150000e-01
1.810000e+00,	-1.047000e-20,	9.911800e-11,	5.150000e-01
1.820000e+00,	-1.093700e-20,	1.035400e-10,	5.150000e-01
1.830000e+00,	-1.142500e-20,	1.081600e-10,	5.150000e-01
1.840000e+00,	-1.193400e-20,	1.129800e-10,	5.150000e-01
1.850000e+00,	-1.246700e-20,	1.180200e-10,	5.150000e-01
1.860000e+00,	-1.302300e-20,	1.232900e-10,	5.150000e-01
1.870000e+00,	-1.360400e-20,	1.287900e-10,	5.150000e-01
1.880000e+00,	-1.421000e-20,	1.345300e-10,	5.150000e-01
1.890000e+00,	-1.484400e-20,	1.405300e-10,	5.150000e-01
1.900000e+00,	-1.550600e-20,	1.468000e-10,	5.150000e-01
1.910000e+00,	-1.619800e-20,	1.533500e-10,	5.150000e-01
1.920000e+00,	-1.692100e-20,	1.601900e-10,	5.150000e-01
1.930000e+00,	-1.767500e-20,	1.673400e-10,	5.150000e-01
1.940000e+00,	-1.846400e-20,	1.748000e-10,	5.150000e-01
1.950000e+00,	-1.928800e-20,	1.826000e-10,	5.150000e-01
1.960000e+00,	-2.014800e-20,	1.907400e-10,	5.150000e-01
1.970000e+00,	-2.104700e-20,	1.992500e-10,	5.150000e-01
1.980000e+00,	-2.198600e-20,	2.081400e-10,	5.150000e-01
1.990000e+00,	-2.296600e-20,	2.174200e-10,	5.150000e-01
2.000000e+00,	-2.399100e-20,	2.271200e-10,	5.150000e-01
2.010000e+00,	-2.506100e-20,	2.372500e-10,	5.150000e-01
2.020000e+00,	-2.617900e-20,	2.478400e-10,	5.150000e-01
2.030000e+00,	-2.734700e-20,	2.588900e-10,	5.150000e-01
2.040000e+00,	-2.856600e-20,	2.704400e-10,	5.150000e-01
2.050000e+00,	-2.984100e-20,	2.825100e-10,	5.150000e-01
2.060000e+00,	-3.117200e-20,	2.951100e-10,	5.150000e-01
2.070000e+00,	-3.256200e-20,	3.082700e-10,	5.150000e-01
2.080000e+00,	-3.401500e-20,	3.220200e-10,	5.150000e-01
2.090000e+00,	-3.553200e-20,	3.363900e-10,	5.150000e-01
2.100000e+00,	-3.711700e-20,	3.513900e-10,	5.150000e-01
2.110000e+00,	-3.877300e-20,	3.670700e-10,	5.150000e-01
2.120000e+00,	-4.050200e-20,	3.834400e-10,	5.150000e-01
2.130000e+00,	-4.230900e-20,	4.005500e-10,	5.150000e-01
2.140000e+00,	-4.419600e-20,	4.184100e-10,	5.150000e-01
2.150000e+00,	-4.616800e-20,	4.370800e-10,	5.150000e-01
2.160000e+00,	-4.822700e-20,	4.565700e-10,	5.150000e-01
2.170000e+00,	-5.037900e-20,	4.769400e-10,	5.150000e-01
2.180000e+00,	-5.262600e-20,	4.982200e-10,	5.150000e-01
2.190000e+00,	-5.497300e-20,	5.204400e-10,	5.150000e-01
2.200000e+00,	-5.742600e-20,	5.436600e-10,	5.150000e-01
2.210000e+00,	-5.998700e-20,	5.679100e-10,	5.150000e-01
2.220000e+00,	-6.266300e-20,	5.932400e-10,	5.150000e-01
2.230000e+00,	-6.545800e-20,	6.197000e-10,	5.150000e-01
2.240000e+00,	-6.837800e-20,	6.473500e-10,	5.150000e-01
2.250000e+00,	-7.142800e-20,	6.762200e-10,	5.150000e-01
2.260000e+00,	-7.461500e-20,	7.063900e-10,	5.150000e-01
2.270000e+00,	-7.794300e-20,	7.379000e-10,	5.150000e-01
2.280000e+00,	-8.142000e-20,	7.708100e-10,	5.150000e-01
2.290000e+00,	-8.505200e-20,	8.052000e-10,	5.150000e-01
2.300000e+00,	-8.884600e-20,	8.411200e-10,	5.150000e-01
2.310000e+00,	-9.280900e-20,	8.786400e-10,	5.150000e-01
2.320000e+00,	-9.694900e-20,	9.178300e-10,	5.150000e-01
2.330000e+00,	-1.012700e-19,	9.587700e-10,	5.150000e-01
2.340000e+00,	-1.057900e-19,	1.001500e-09,	5.150000e-01
2.350000e+00,	-1.105100e-19,	1.046200e-09,	5.150000e-01
2.360000e+00,	-1.154400e-19,	1.092900e-09,	5.150000e-01
2.370000e+00,	-1.205900e-19,	1.141600e-09,	5.150000e-01
2.380000e+00,	-1.259700e-19,	1.192600e-09,	5.150000e-01
2.390000e+00,	-1.315900e-19,	1.245800e-09,	5.150000e-01
2.400000e+00,	-1.374600e-19,	1.301300e-09,	5.150000e-01
2.410000e+00,	-1.435900e-19,	1.359400e-09,	5.150000e-01
2.420000e+00,	-1.499900e-19,	1.420000e-09,	5.150000e-01
2.430000e+00,	-1.566900e-19,	1.483400e-09,	5.150000e-01
2.440000e+00,	-1.636700e-19,	1.549500e-09,	5.150000e-01
2.450000e+00,	-1.709800e-19,	1.618600e-09,	5.150000e-01
2.460000e+00,	-1.786000e-19,	1.690900e-09,	5.150000e-01
2.470000e+00,	-1.865700e-19,	1.766300e-09,	5.150000e-01
2.480000e+00,	-1.948900e-19,	1.845100e-09,	5.150000e-01
2.490000e+00,	-2.035900e-19,	1.927400e-09,	5.150000e-01
2.500000e+00,	-2.126700e-19,	2.013300e-09,	5.150000e-01
2.510000e+00,	-2.221500e-19,	2.103200e-09,	5.150000e-01
2.520000e+00,	-2.320600e-19,	2.197000e-09,	5.150000e-01
2.530000e+00,	-2.424100e-19,	2.295000e-09,	5.150000e-01
2.540000e+00,	-2.532300e-19,	2.397300e-09,	5.150000e-01
2.550000e+00,	-2.645200e-19,	2.504300e-09,	5.150000e-01
2.560000e+00,	-2.763200e-19,	2.616000e-09,	5.150000e-01
2.570000e+00,	-2.886500e-19,	2.732700e-09,	5.150000e-01
2.580000e+00,	-3.015300e-19,	2.854600e-09,	5.150000e-01
2.590000e+00,	-3.149800e-19,	2.981900e-09,	5.150000e-01
2.600000e+00,	-3.290300e-19,	3.114900e-09,	5.150000e-01
2.610000e+00,	-3.437000e-19,	3.253900e-09,	5.150000e-01
2.620000e+00,	-3.590400e-19,	3.399000e-09,	5.150000e-01
2.630000e+00,	-3.750500e-19,	3.550700e-09,	5.150000e-01
2.640000e+00,	-3.917800e-19,	3.709000e-09,	5.150000e-01
2.650000e+00,	-4.092600e-19,	3.874500e-09,	5.150000e-01
2.660000e+00,	-4.275100e-19,	4.047300e-09,	5.150000e-01
2.670000e+00,	-4.465800e-19,	4.227900e-09,	5.150000e-01
2.680000e+00,	-4.665000e-19,	4.416500e-09,	5.150000e-01
2.690000e+00,	-4.873100e-19,	4.613500e-09,	5.150000e-01
2.700000e+00,	-5.090500e-19,	4.819300e-09,	5.150000e-01
2.710000e+00,	-5.317600e-19,	5.034200e-09,	5.150000e-01
2.720000e+00,	-5.554800e-19,	5.258800e-09,	5.150000e-01
2.730000e+00,	-5.802600e-19,	5.493400e-09,	5.150000e-01
2.740000e+00,	-6.061400e-19,	5.738400e-09,	5.150000e-01
2.750000e+00,	-6.331800e-19,	5.994400e-09,	5.150000e-01
2.760000e+00,	-6.614200e-19,	6.261800e-09,	5.150000e-01
2.770000e+00,	-6.909300e-19,	6.541100e-09,	5.150000e-01
2.780000e+00,	-7.217500e-19,	6.832900e-09,	5.150000e-01
2.790000e+00,	-7.539500e-19,	7.137700e-09,	5.150000e-01
2.800000e+00,	-7.875800e-19,	7.456100e-09,	5.150000e-01
2.810000e+00,	-8.227100e-19,	7.788700e-09,	5.150000e-01
2.820000e+00,	-8.594100e-19,	8.136100e-09,	5.150000e-01
2.830000e+00,	-8.977400e-19,	8.499100e-09,	5.150000e-01
2.840000e+00,	-9.377900e-19,	8.878200e-09,	5.150000e-01
2.850000e+00,	-9.796200e-19,	9.274200e-09,	5.150000e-01
2.860000e+00,	-1.023300e-18,	9.687900e-09,	5.150000e-01
2.870000e+00,	-1.069000e-18,	1.012000e-08,	5.150000e-01
2.880000e+00,	-1.116700e-18,	1.057100e-08,	5.150000e-01
2.890000e+00,	-1.166500e-18,	1.104300e-08,	5.150000e-01
2.900000e+00,	-1.218500e-18,	1.153600e-08,	5.150000e-01
2.910000e+00,	-1.272900e-18,	1.205000e-08,	5.150000e-01
2.920000e+00,	-1.329600e-18,	1.258800e-08,	5.150000e-01
2.930000e+00,	-1.388900e-18,	1.314900e-08,	5.150000e-01
2.940000e+00,	-1.450900e-18,	1.373600e-08,	5.150000e-01
2.950000e+00,	-1.515600e-18,	1.434900e-08,	5.150000e-01
2.960000e+00,	-1.583200e-18,	1.498900e-08,	5.150000e-01
2.970000e+00,	-1.653800e-18,	1.565700e-08,	5.150000e-01
2.980000e+00,	-1.727600e-18,	1.635600e-08,	5.150000e-01
2.990000e+00,	-1.804700e-18,	1.708500e-08,	5.150000e-01
3.000000e+00,	-1.885200e-18,	1.784700e-08,	5.150000e-01
3.010000e+00,	-1.969300e-18,	1.864300e-08,	5.150000e-01
3.020000e+00,	-2.057100e-18,	1.947500e-08,	5.150000e-01
3.030000e+00,	-2.148900e-18,	2.034400e-08,	5.150000e-01
3.040000e+00,	-2.244700e-18,	2.125100e-08,	5.150000e-01
3.050000e+00,	-2.344900e-18,	2.219900e-08,	5.150000e-01
3.060000e+00,	-2.449500e-18,	2.319000e-08,	5.150000e-01
3.070000e+00,	-2.558700e-18,	2.422400e-08,	5.150000e-01
3.080000e+00,	-2.672900e-18,	2.530500e-08,	5.150000e-01
3.090000e+00,	-2.792100e-18,	2.643300e-08,	5.150000e-01
3.100000e+00,	-2.916700e-18,	2.761200e-08,	5.150000e-01
3.110000e+00,	-3.046800e-18,	2.884400e-08,	5.150000e-01
3.120000e+00,	-3.182700e-18,	3.013100e-08,	5.150000e-01
3.130000e+00,	-3.324700e-18,	3.147500e-08,	5.150000e-01
3.140000e+00,	-3.473000e-18,	3.287900e-08,	5.150000e-01
3.150000e+00,	-3.627900e-18,	3.434600e-08,	5.150000e-01
3.160000e+00,	-3.789700e-18,	3.587800e-08,	5.150000e-01
3.170000e+00,	-3.958800e-18,	3.747800e-08,	5.150000e-01
3.180000e+00,	-4.135300e-18,	3.915000e-08,	5.150000e-01
3.190000e+00,	-4.319800e-18,	4.089600e-08,	5.150000e-01
3.200000e+00,	-4.512500e-18,	4.272100e-08,	5.150000e-01
3.210000e+00,	-4.713800e-18,	4.462600e-08,	5.150000e-01
3.220000e+00,	-4.924100e-18,	4.661700e-08,	5.150000e-01
3.230000e+00,	-5.143700e-18,	4.869600e-08,	5.150000e-01
3.240000e+00,	-5.373200e-18,	5.086900e-08,	5.150000e-01
3.250000e+00,	-5.612900e-18,	5.313800e-08,	5.150000e-01
3.260000e+00,	-5.863200e-18,	5.550800e-08,	5.150000e-01
3.270000e+00,	-6.124800e-18,	5.798400e-08,	5.150000e-01
3.280000e+00,	-6.398000e-18,	6.057100e-08,	5.150000e-01
3.290000e+00,	-6.683400e-18,	6.327200e-08,	5.150000e-01
3.300000e+00,	-6.981500e-18,	6.609500e-08,	5.150000e-01
3.310000e+00,	-7.292900e-18,	6.904300e-08,	5.150000e-01
3.320000e+00,	-7.618300e-18,	7.212300e-08,	5.150000e-01
3.330000e+00,	-7.958100e-18,	7.534000e-08,	5.150000e-01
3.340000e+00,	-8.313100e-18,	7.870100e-08,	5.150000e-01
3.350000e+00,	-8.683900e-18,	8.221200e-08,	5.150000e-01
3.360000e+00,	-9.071300e-18,	8.587900e-08,	5.150000e-01
3.370000e+00,	-9.475900e-18,	8.971000e-08,	5.150000e-01
3.380000e+00,	-9.898600e-18,	9.371100e-08,	5.150000e-01
3.390000e+00,	-1.034000e-17,	9.789200e-08,	5.150000e-01
3.400000e+00,	-1.080100e-17,	1.022600e-07,	5.150000e-01
3.410000e+00,	-1.128300e-17,	1.068200e-07,	5.150000e-01
3.420000e+00,	-1.178700e-17,	1.115800e-07,	5.150000e-01
3.430000e+00,	-1.231200e-17,	1.165600e-07,	5.150000e-01
3.440000e+00,	-1.286200e-17,	1.217600e-07,	5.150000e-01
3.450000e+00,	-1.343500e-17,	1.271900e-07,	5.150000e-01
3.460000e+00,	-1.403500e-17,	1.328700e-07,	5.150000e-01
3.470000e+00,	-1.466100e-17,	1.387900e-07,	5.150000e-01
3.480000e+00,	-1.531500e-17,	1.449900e-07,	5.150000e-01
3.490000e+00,	-1.599800e-17,	1.514500e-07,	5.150000e-01
3.500000e+00,	-1.671100e-17,	1.582100e-07,	5.150000e-01
3.510000e+00,	-1.745700e-17,	1.652700e-07,	5.150000e-01
3.520000e+00,	-1.823600e-17,	1.726400e-07,	5.150000e-01
3.530000e+00,	-1.904900e-17,	1.803400e-07,	5.150000e-01
3.540000e+00,	-1.989900e-17,	1.883800e-07,	5.150000e-01
3.550000e+00,	-2.078600e-17,	1.967900e-07,	5.150000e-01
3.560000e+00,	-2.171400e-17,	2.055600e-07,	5.150000e-01
3.570000e+00,	-2.268200e-17,	2.147300e-07,	5.150000e-01
3.580000e+00,	-2.369400e-17,	2.243100e-07,	5.150000e-01
3.590000e+00,	-2.475100e-17,	2.343200e-07,	5.150000e-01
3.600000e+00,	-2.585500e-17,	2.447700e-07,	5.150000e-01
3.610000e+00,	-2.700800e-17,	2.556900e-07,	5.150000e-01
3.620000e+00,	-2.821300e-17,	2.671000e-07,	5.150000e-01
3.630000e+00,	-2.947100e-17,	2.790100e-07,	5.150000e-01
3.640000e+00,	-3.078600e-17,	2.914600e-07,	5.150000e-01
3.650000e+00,	-3.215900e-17,	3.044600e-07,	5.150000e-01
3.660000e+00,	-3.359400e-17,	3.180400e-07,	5.150000e-01
3.670000e+00,	-3.509300e-17,	3.322300e-07,	5.150000e-01
3.680000e+00,	-3.665800e-17,	3.470500e-07,	5.150000e-01
3.690000e+00,	-3.829300e-17,	3.625300e-07,	5.150000e-01
3.700000e+00,	-4.000100e-17,	3.787000e-07,	5.150000e-01
3.710000e+00,	-4.178600e-17,	3.955900e-07,	5.150000e-01
3.720000e+00,	-4.365000e-17,	4.132400e-07,	5.150000e-01
3.730000e+00,	-4.559700e-17,	4.316700e-07,	5.150000e-01
3.740000e+00,	-4.763100e-17,	4.509300e-07,	5.150000e-01
3.750000e+00,	-4.975500e-17,	4.710400e-07,	5.150000e-01
3.760000e+00,	-5.197500e-17,	4.920500e-07,	5.150000e-01
3.770000e+00,	-5.429300e-17,	5.140000e-07,	5.150000e-01
3.780000e+00,	-5.671500e-17,	5.369300e-07,	5.150000e-01
3.790000e+00,	-5.924500e-17,	5.608800e-07,	5.150000e-01
3.800000e+00,	-6.188800e-17,	5.859000e-07,	5.150000e-01
3.810000e+00,	-6.464800e-17,	6.120400e-07,	5.150000e-01
3.820000e+00,	-6.753200e-17,	6.393400e-07,	5.150000e-01
3.830000e+00,	-7.054500e-17,	6.678600e-07,	5.150000e-01
3.840000e+00,	-7.369200e-17,	6.976500e-07,	5.150000e-01
3.850000e+00,	-7.697900e-17,	7.287700e-07,	5.150000e-01
3.860000e+00,	-8.041300e-17,	7.612800e-07,	5.150000e-01
3.870000e+00,	-8.400000e-17,	7.952400e-07,	5.150000e-01
